Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,Indonesia,"55,805","12,987",0,0,"55,805","12,987",Final,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,Japan,"250,473","65,515",0,0,"250,473","65,515",Final,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,Netherlands,"160,754","38,048",0,0,"160,754","38,048",Final,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,French Polynesia,"27,803","7,215",0,0,"27,803","7,215",Final,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,Thailand,"90,639","19,335",0,0,"90,639","19,335",Final,,,
202206,206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,United States of America,"217,233","50,654",0,0,"217,233","50,654",Final,,,
202206,206290011,"Offal, edible; of bovine animals, kidneys, frozen",KGM,"China, People's Republic of","415,140","101,617",0,0,"415,140","101,617",Final,,,
202206,206290019,"Offal, edible; of bovine animals, sweetbreads, frozen",KGM,Belgium,"18,756","1,224",0,0,"18,756","1,224",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Barbados,"20,912","3,028",0,0,"20,912","3,028",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Bahrain,"6,843","2,010",0,0,"6,843","2,010",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Canada,"151,312","12,801",0,0,"151,312","12,801",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"China, People's Republic of","4,248,542","390,790",0,0,"4,248,542","390,790",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Germany,"30,470","2,612",0,0,"30,470","2,612",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Fiji,"400,756","89,562",0,0,"400,756","89,562",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Hong Kong (Special Administrative Region),"113,084","21,793",0,0,"113,084","21,793",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Indonesia,"1,625,854","235,574",0,0,"1,625,854","235,574",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Japan,"2,556,311","247,454",0,0,"2,556,311","247,454",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"Korea, Republic of","3,378,830","351,267",0,0,"3,378,830","351,267",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,St Lucia,"26,455","5,695",0,0,"26,455","5,695",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Mauritius,"17,310","4,961",0,0,"17,310","4,961",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Mexico,"51,563","1,689",0,0,"51,563","1,689",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Malaysia,"83,790","17,462",0,0,"83,790","17,462",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Netherlands,"136,038","12,978",0,0,"136,038","12,978",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,French Polynesia,"18,597","1,765",0,0,"18,597","1,765",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Papua New Guinea,"75,958","38,080",0,0,"75,958","38,080",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Singapore,"88,209","8,867",0,0,"88,209","8,867",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Thailand,"16,244","23,295",0,0,"16,244","23,295",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Taiwan,"726,884","75,752",0,0,"726,884","75,752",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,United States of America,"1,707,017","157,996",0,0,"1,707,017","157,996",Final,,,
202206,206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,South Africa,"174,348","39,141",0,0,"174,348","39,141",Final,,,
202206,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,Canada,"11,882","3,400",0,0,"11,882","3,400",Final,,,
202206,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,United Kingdom,"83,282","16,800",0,0,"83,282","16,800",Final,,,
202206,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,Netherlands,"6,994","1,252",0,0,"6,994","1,252",Final,,,
202206,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,French Polynesia,"28,512","5,250",0,0,"28,512","5,250",Final,,,
202206,206900009,"Offal, edible; of lamb, hearts, frozen",KGM,United States of America,"196,953","37,137",0,0,"196,953","37,137",Final,,,
202206,206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,"China, People's Republic of","1,928,237","197,705",0,0,"1,928,237","197,705",Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,United Arab Emirates,"83,042","24,990",0,0,"83,042","24,990",Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,Canada,"1,825",870,0,0,"1,825",870,Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,France,"73,401","23,990",0,0,"73,401","23,990",Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,United Kingdom,"194,250","99,241",0,0,"194,250","99,241",Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,Thailand,"127,921","45,016",0,0,"127,921","45,016",Final,,,
202206,206900019,"Offal, edible; of lamb, livers, frozen",KGM,United States of America,"434,802","172,760",0,0,"434,802","172,760",Final,,,
202206,206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,Belgium,"3,216",349,0,0,"3,216",349,Final,,,
202206,206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,Netherlands,"18,385","1,880",0,0,"18,385","1,880",Final,,,
202206,206900029,"Offal, edible; of lamb, tongues, frozen",KGM,Japan,"11,825","1,100",0,0,"11,825","1,100",Final,,,
202206,206900029,"Offal, edible; of lamb, tongues, frozen",KGM,Netherlands,"65,975","6,425",0,0,"65,975","6,425",Final,,,
202206,206900029,"Offal, edible; of lamb, tongues, frozen",KGM,Papua New Guinea,"110,315","18,243",0,0,"110,315","18,243",Final,,,
202206,206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,"China, People's Republic of","286,943","44,319",0,0,"286,943","44,319",Final,,,
202206,206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,United Kingdom,"1,403,646","136,456",0,0,"1,403,646","136,456",Final,,,
202206,206900049,"Offal, edible; of sheep (excluding lamb), hearts, frozen",KGM,United States of America,"454,659","72,522",0,0,"454,659","72,522",Final,,,
202206,206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,United Arab Emirates,"59,132","19,059",0,0,"59,132","19,059",Final,,,
202206,206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,Saudi Arabia,"343,748","114,299",0,0,"343,748","114,299",Final,,,
202206,206900069,"Offal, edible; of sheep (excluding lamb), tongues, frozen",KGM,Bahamas,"42,193","7,125",0,0,"42,193","7,125",Final,,,
202206,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,"China, People's Republic of","9,684","1,571",0,0,"9,684","1,571",Final,,,
202206,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,United Kingdom,"129,064","14,098",0,0,"129,064","14,098",Final,,,
202206,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,Singapore,"78,654","30,976",0,0,"78,654","30,976",Final,,,
202206,206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,Taiwan,"53,856","9,965",0,0,"53,856","9,965",Final,,,
202206,206900091,"Offal, edible; of goats, horses, asses, mules or hinnies, livers, frozen",KGM,Saudi Arabia,"185,969","49,114",0,0,"185,969","49,114",Final,,,
202206,206900099,"Offal, edible; of goats, horses, asses, mules or hinnies, n.e.c. in item no. 0206.90, frozen",KGM,"China, People's Republic of","2,379",527,0,0,"2,379",527,Final,,,
202206,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,United Arab Emirates,"8,383","1,135",0,0,"8,383","1,135",Final,,,
202206,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,Hong Kong (Special Administrative Region),"2,885",268,0,0,"2,885",268,Final,,,
202206,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,Niue,"2,397",504,0,0,"2,397",504,Final,,,
202206,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,French Polynesia,"1,817",338,0,0,"1,817",338,Final,,,
202206,207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,Singapore,"3,418",294,0,0,"3,418",294,Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Cook Islands,"4,623","1,176",0,0,"4,623","1,176",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Fiji,"164,565","48,302",0,0,"164,565","48,302",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Hong Kong (Special Administrative Region),"8,122","1,450",0,0,"8,122","1,450",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Japan,"20,726","3,565",0,0,"20,726","3,565",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Kiribati,"6,006","1,688",0,0,"6,006","1,688",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Niue,"4,616",203,0,0,"4,616",203,Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Papua New Guinea,"86,198","23,598",0,0,"86,198","23,598",Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Solomon Islands,"1,688",435,0,0,"1,688",435,Final,,,
202206,207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,Singapore,"4,202",494,0,0,"4,202",494,Final,,,
202206,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,United Arab Emirates,"196,558","11,233",0,0,"196,558","11,233",Final,,,
202206,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,Fiji,"30,423","11,375",0,0,"30,423","11,375",Final,,,
202206,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,Hong Kong (Special Administrative Region),"141,046","9,011",0,0,"141,046","9,011",Final,,,
202206,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,French Polynesia,"88,482","11,919",0,0,"88,482","11,919",Final,,,
202206,207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,Singapore,"48,471","2,757",0,0,"48,471","2,757",Final,,,
202206,207141000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, livers",KGM,Fiji,"30,727","10,935",0,0,"30,727","10,935",Final,,,
202206,207141000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, livers",KGM,Tonga,"5,576","1,134",0,0,"5,576","1,134",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,United Arab Emirates,"25,299","1,999",0,0,"25,299","1,999",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Australia,"55,275","4,969",0,0,"55,275","4,969",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Cook Islands,"7,729",824,0,0,"7,729",824,Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Fiji,"785,573","314,368",0,0,"785,573","314,368",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Hong Kong (Special Administrative Region),"149,426","10,938",0,0,"149,426","10,938",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Japan,"48,489","2,944",0,0,"48,489","2,944",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Kiribati,"73,368","21,687",0,0,"73,368","21,687",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,New Caledonia,"41,744","4,351",0,0,"41,744","4,351",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Nauru,"25,352","9,738",0,0,"25,352","9,738",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Niue,"15,079",345,0,0,"15,079",345,Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Papua New Guinea,"294,112","89,900",0,0,"294,112","89,900",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Philippines,"323,163","97,385",0,0,"323,163","97,385",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Solomon Islands,"31,519","9,568",0,0,"31,519","9,568",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Singapore,"11,348",931,0,0,"11,348",931,Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Tonga,"2,295",300,0,0,"2,295",300,Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Tuvalu,"55,277","19,784",0,0,"55,277","19,784",Final,,,
202206,207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,Samoa,"63,905","24,115",0,0,"63,905","24,115",Final,,,
202206,207250000,"Meat and edible offal; of turkeys, not cut in pieces, frozen",KGM,Kiribati,554,202,0,0,554,202,Final,,,
202206,207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,Fiji,"2,842",989,0,0,"2,842",989,Final,,,
202206,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,Niue,296,1,0,0,296,1,Final,,,
202206,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,French Polynesia,"83,038","10,280",0,0,"83,038","10,280",Final,,,
202206,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,Papua New Guinea,"3,385",396,0,0,"3,385",396,Final,,,
202206,207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,Solomon Islands,"12,274","1,440",0,0,"12,274","1,440",Final,,,
202206,208900011,"Meat and edible meat offal; of deer, fresh, chilled or frozen, pizzles",KGM,Hong Kong (Special Administrative Region),"326,868","3,651",0,0,"326,868","3,651",Final,,,
202206,208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,"China, People's Republic of","2,666,616","10,543",0,0,"2,666,616","10,543",Final,,,
202206,208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,Hong Kong (Special Administrative Region),"615,131","2,269",0,0,"615,131","2,269",Final,,,
202206,208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,"China, People's Republic of","213,444","17,523",0,0,"213,444","17,523",Final,,,
202206,208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,Hong Kong (Special Administrative Region),"3,086",250,0,0,"3,086",250,Final,,,
202206,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,United Arab Emirates,"32,936",814,0,0,"32,936",814,Final,,,
202206,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,Belgium,"765,663","37,318",0,0,"765,663","37,318",Final,,,
202206,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,Canada,"42,537","1,371",0,0,"42,537","1,371",Final,,,
202206,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,Switzerland,"32,915","1,720",0,0,"32,915","1,720",Final,,,
202206,208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,Germany,"122,923","4,578",0,0,"122,923","4,578",Final,,,
