Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202212,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,0,0,"56,180",1,"56,180",1,Provisional,,,,
202212,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"168,885","25,234",0,0,"168,885","25,234",Provisional,,,,
202212,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"1,335,001","778,874",0,0,"1,335,001","778,874",Provisional,,,,
202212,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"419,131","155,008",0,0,"419,131","155,008",Provisional,,,,
202212,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"1,783,741","411,286",0,0,"1,783,741","411,286",Provisional,,,,
202212,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"60,300","18,410",0,0,"60,300","18,410",Provisional,,,,
202212,303690025,"Fish; frozen, n.e.c. in item no. 0303.6, headed and gutted",KGM,"13,419","2,616",0,0,"13,419","2,616",Provisional,,,,
202212,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"556,144","133,873",0,0,"556,144","133,873",Provisional,,,,
202212,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"83,549","24,380",0,0,"83,549","24,380",Provisional,,,,
202212,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,254",740,0,0,"2,254",740,Provisional,,,,
202212,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"49,398","8,100",0,0,"49,398","8,100",Provisional,,,,
202212,303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"17,030","1,469",0,0,"17,030","1,469",Provisional,,,,
202212,303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"30,212","2,340",0,0,"30,212","2,340",Provisional,,,,
202212,303891010,"Fish; frozen, alfonsino, whole",KGM,"1,307",140,0,0,"1,307",140,Provisional,,,,
202212,303891025,"Fish; frozen, gurnard, whole",KGM,"13,198","3,408",0,0,"13,198","3,408",Provisional,,,,
202212,303891029,"Fish; frozen, John dory, whole",KGM,63,22,0,0,63,22,Provisional,,,,
202212,303891031,"Fish; frozen, kahawai, whole",KGM,"331,423","189,650",0,0,"331,423","189,650",Provisional,,,,
202212,303891033,"Fish; frozen, leatherjacket, whole",KGM,"29,410","8,500",0,0,"29,410","8,500",Provisional,,,,
202212,303891043,"Fish; frozen, whole",KGM,"98,625","10,096",0,0,"98,625","10,096",Provisional,,,,
202212,303891051,"Fish; frozen, sea perch, whole",KGM,"3,707","1,740",0,0,"3,707","1,740",Provisional,,,,
202212,303891053,"Fish; frozen, snapper, whole",KGM,"334,197","40,741",0,0,"334,197","40,741",Provisional,,,,
202212,303891057,"Fish; frozen, trevally, whole",KGM,"82,404","31,200",0,0,"82,404","31,200",Provisional,,,,
202212,303891065,"Fish; frozen, whitebait, whole",KGM,221,21,0,0,221,21,Provisional,,,,
202212,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"10,982","5,078",0,0,"10,982","5,078",Provisional,,,,
202212,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"199,052","20,350",0,0,"199,052","20,350",Provisional,,,,
202212,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"2,947,672","1,300,554",0,0,"2,947,672","1,300,554",Provisional,,,,
202212,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"156,121","46,282",0,0,"156,121","46,282",Provisional,,,,
202212,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"13,252","3,360",0,0,"13,252","3,360",Provisional,,,,
202212,303892023,"Fish; frozen, groper, headed and gutted",KGM,"50,173","4,408",0,0,"50,173","4,408",Provisional,,,,
202212,303892035,"Fish; frozen, ling, headed and gutted",KGM,"2,612,842","260,502",0,0,"2,612,842","260,502",Provisional,,,,
202212,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"21,572","6,104",0,0,"21,572","6,104",Provisional,,,,
202212,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"159,860","52,859",0,0,"159,860","52,859",Provisional,,,,
202212,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"483,820","48,959",0,0,"483,820","48,959",Provisional,,,,
202212,303892053,"Fish; frozen, snapper, headed and gutted",KGM,"21,488","3,019",0,0,"21,488","3,019",Provisional,,,,
202212,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"641,916","144,432",0,0,"641,916","144,432",Provisional,,,,
202212,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"702,788","102,252",0,0,"702,788","102,252",Provisional,,,,
202212,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"110,964","23,313",0,0,"110,964","23,313",Provisional,,,,
202212,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"965,960","88,520",0,0,"965,960","88,520",Provisional,,,,
202212,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"111,109","55,040",0,0,"111,109","55,040",Provisional,,,,
202212,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"17,046","1,750",0,0,"17,046","1,750",Provisional,,,,
202212,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"213,286","59,750",0,0,"213,286","59,750",Provisional,,,,
202212,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"96,622","21,310",0,0,"96,622","21,310",Provisional,,,,
202212,303899030,"Fish; frozen, kahawai, heads",KGM,"39,174","32,920",0,0,"39,174","32,920",Provisional,,,,
202212,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"637,649","120,918",0,0,"637,649","120,918",Provisional,,,,
202212,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,58,20,0,0,58,20,Provisional,,,,
202212,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,29,10,0,0,29,10,Provisional,,,,
202212,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"11,319","3,792",0,0,"11,319","3,792",Provisional,,,,
202212,303899054,"Fish; frozen, tarakihi, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,138","2,256",0,0,"7,138","2,256",Provisional,,,,
202212,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"519,968","130,176",0,0,"519,968","130,176",Provisional,,,,
202212,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"872,444","177,027",0,0,"872,444","177,027",Provisional,,,,
202212,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,117","1,377",0,0,"5,117","1,377",Provisional,,,,
202212,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"664,054","262,325",0,0,"664,054","262,325",Provisional,,,,
202212,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"385,287","40,008",0,0,"385,287","40,008",Provisional,,,,
202212,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"281,998","161,620",0,0,"281,998","161,620",Provisional,,,,
202212,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"778,680","21,284",0,0,"778,680","21,284",Provisional,,,,
202212,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,146,6,0,0,146,6,Provisional,,,,
202212,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,321,8,0,0,321,8,Provisional,,,,
202212,304490027,"Fish fillets; fresh or chilled, groper",KGM,631,30,0,0,631,30,Provisional,,,,
202212,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"267,868","13,477",0,0,"267,868","13,477",Provisional,,,,
202212,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"144,432","4,940",141,5,"144,573","4,945",Provisional,,,,
202212,304490041,"Fish fillets; fresh or chilled, ling",KGM,"25,235","1,235",0,0,"25,235","1,235",Provisional,,,,
202212,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"206,519","12,913",295,20,"206,814","12,933",Provisional,,,,
202212,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"26,690","1,050",0,0,"26,690","1,050",Provisional,,,,
202212,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"33,174","1,466",269,10,"33,443","1,476",Provisional,,,,
202212,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"33,918","1,763",0,0,"33,918","1,763",Provisional,,,,
202212,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,262,10,0,0,262,10,Provisional,,,,
202212,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"5,410",398,0,0,"5,410",398,Provisional,,,,
202212,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"3,557",124,0,0,"3,557",124,Provisional,,,,
202212,304590027,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, groper",KGM,151,20,0,0,151,20,Provisional,,,,
202212,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"35,607","1,507",0,0,"35,607","1,507",Provisional,,,,
202212,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"2,487",240,0,0,"2,487",240,Provisional,,,,
202212,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"10,839","1,335",0,0,"10,839","1,335",Provisional,,,,
202212,304690010,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",KGM,"21,652","2,100",0,0,"21,652","2,100",Provisional,,,,
202212,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"256,696","22,121",0,0,"256,696","22,121",Provisional,,,,
202212,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"5,387,756","724,453",0,0,"5,387,756","724,453",Provisional,,,,
202212,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"11,794,500","1,270,900",0,0,"11,794,500","1,270,900",Provisional,,,,
202212,304790021,"Fish fillets; frozen, red cod, in blocks",KGM,"2,268",360,0,0,"2,268",360,Provisional,,,,
202212,304790035,"Fish fillets; frozen, southern blue whiting, other than in blocks",KGM,445,40,0,0,445,40,Provisional,,,,
202212,304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,"1,361",122,0,0,"1,361",122,Provisional,,,,
202212,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,432,365","43,290",0,0,"1,432,365","43,290",Provisional,,,,
202212,304860000,"Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)",KGM,83,8,0,0,83,8,Provisional,,,,
202212,304880017,"Fish fillets; frozen, school shark",KGM,"275,208","21,446",0,0,"275,208","21,446",Provisional,,,,
202212,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"671,613","31,350",0,0,"671,613","31,350",Provisional,,,,
202212,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"7,047",420,0,0,"7,047",420,Provisional,,,,
202212,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"314,477","75,190",0,0,"314,477","75,190",Provisional,,,,
202212,304890013,"Fish fillets; frozen, other than in blocks, bluenose",KGM,"29,274","1,690",0,0,"29,274","1,690",Provisional,,,,
202212,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"83,530","16,635",0,0,"83,530","16,635",Provisional,,,,
202212,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"4,051",250,0,0,"4,051",250,Provisional,,,,
202212,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,906,40,0,0,906,40,Provisional,,,,
202212,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"4,769,381","428,580",0,0,"4,769,381","428,580",Provisional,,,,
202212,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"1,082",94,0,0,"1,082",94,Provisional,,,,
202212,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,932,428","130,832",0,0,"2,932,428","130,832",Provisional,,,,
202212,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"340,917","27,210",0,0,"340,917","27,210",Provisional,,,,
202212,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"192,440","12,467",0,0,"192,440","12,467",Provisional,,,,
202212,304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma), minced blocks",KGM,"68,414","24,998",0,0,"68,414","24,998",Provisional,,,,
202212,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"599,502","179,508",0,0,"599,502","179,508",Provisional,,,,
202212,304990014,"Fish meat, excluding fillets; frozen, n.e.c. in item no. 0304.9, minced blocks",KGM,"75,650","22,500",0,0,"75,650","22,500",Provisional,,,,
202212,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,"5,698",610,0,0,"5,698",610,Provisional,,,,
202212,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"81,723","16,851",0,0,"81,723","16,851",Provisional,,,,
202212,305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"783,558","12,117",0,0,"783,558","12,117",Provisional,,,,
202212,305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,"102,335","1,847",0,0,"102,335","1,847",Provisional,,,,
202212,305720000,"Fish; edible offal, fish heads, tails and maws",KGM,"211,384",756,0,0,"211,384",756,Provisional,,,,
202212,305790000,"Fish; edible offal, other than shark fins, fish heads, tails and maws",KGM,"23,317",459,0,0,"23,317",459,Provisional,,,,
202212,306110001,"Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water, whole",KGM,"1,632,693","18,600",0,0,"1,632,693","18,600",Provisional,,,,
202212,306140010,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"16,421",760,"1,417",75,"17,838",835,Provisional,,,,
