Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202208,5702310109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted or flocked), containing 80% or more by weight of wool in the pile, (not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"19,706",95,0,0,"19,706",95,Final,,,,
202208,5702310909,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted or flocked), containing less than 80% by weight of wool in the pile, (not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"9,459",57,0,0,"9,459",57,Final,,,,
202208,5702390019,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked, not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,"40,429",245,"40,429",245,Final,,,,
202208,5702410900,"Carpets; woven, of pile construction, (not tufted or flocked), less than 80% by weight of wool in the pile, shaped and made up for use in motor vehicle assembly as determined by the minister, n.e.c. in item no. 5702.10 or 5702.20",,251,,0,,251,,Final,,,,
202208,5702411101,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, exceeding 4m2, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,"2,070",9,0,0,"2,070",9,Final,,,,
202208,5702411109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, 4m2 or less, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,128,8,128,8,Final,,,,
202208,5702411909,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), less than 80% by weight of wool in the pile, made up, 4m2 or less (not carpets for motor vehicles determined by minister), n.e.c.",MTK,"1,250",1,0,0,"1,250",1,Final,,,,
202208,5702421909,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"159,399","5,237","10,266",60,"169,665","5,297",Final,,,,
202208,5702490100,"Carpets; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), shaped and made up for use in motor vehicle assembly as determined by minister, n.e.c. in item no. 5702.10 or 5702.20",,251,,0,,251,,Final,,,,
202208,5702490900,"Bathmats; woven, of terry towelling and the like, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,"1,238",137,"1,238",137,Final,,,,
202208,5702491909,"Textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (not bath mats and carpets for motor vehicles determined by minister), n.e.c.",MTK,"1,032",97,0,0,"1,032",97,Final,,,,
202208,5702502919,"Carpets and other textile floor coverings; woven, of textile materials other than man-made or wool or fine animal hair, (not of pile construction, not tufted or flocked, not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"5,570",280,65,1,"5,635",281,Final,,,,
202208,5702920901,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked), made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by minister), n.e.c. in item no. 5702.10/20",MTK,0,0,"10,373",28,"10,373",28,Final,,,,
202208,5702990909,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, not exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,0,0,117,1,117,1,Final,,,,
202208,5703100900,"Carpets; tufted, of wool or fine animal hair, containing less than 80% by weight of wool, shaped for use in motor vehicle assembly, as determined by the minister",MTK,0,0,"3,600",1,"3,600",1,Final,,,,
202208,5703101101,"Textile floor covering; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"9,651,993","407,979",0,0,"9,651,993","407,979",Final,,,,
202208,5703101109,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, not exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"101,071","1,506",0,0,"101,071","1,506",Final,,,,
202208,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"311,550","21,506",0,0,"311,550","21,506",Final,,,,
202208,5703290910,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding turf and carpets for motor vehicles, as determined by the minister)",MTK,"51,285","3,314",0,0,"51,285","3,314",Final,,,,
202208,5703310000,"Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up, turf",MTK,"348,973","20,523",0,0,"348,973","20,523",Final,,,,
202208,5703390920,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding turf and carpets for motor vehicles, as determined by the minister)",MTK,"82,578","6,464",0,0,"82,578","6,464",Final,,,,
202208,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,835,18,0,0,835,18,Final,,,,
202208,5704900929,"Carpets and other textile floor coverings, of felt, (not tufted or flocked), whether or not made up, (not in the piece, having a maximum surface area exceeding 1 m2), other than handmade",,"1,075",,0,,"1,075",,Final,,,,
202208,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"348,288","15,775","4,241",189,"352,529","15,963",Final,,,,
202208,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"73,419",678,"73,419",678,Final,,,,
202208,5801260009,"Fabrics; woven pile, of cotton, chenille, containing man-made discontinuous fibres weighing less than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"1,793",11,"1,793",11,Final,,,,
202208,5801330009,"Fabrics; woven pile, of man-made fibres (excluding synthetics) cut weft pile fabrics, (other than fabrics of heading no. 5802 or 5806)",MTK,"1,095",238,0,0,"1,095",238,Final,,,,
202208,5801360001,"Fabrics; chenille of man-made synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"20,518",457,"20,518",457,Final,,,,
202208,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,0,0,"25,223",649,"25,223",649,Final,,,,
202208,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,860,16,"19,962",737,"20,822",753,Final,,,,
202208,5803000010,"Gauze; of cotton, other than narrow fabrics of heading no. 5806",MTK,526,22,0,0,526,22,Final,,,,
202208,5804100000,"Tulles and other net fabrics; excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)",,262,,220,,482,,Final,,,,
202208,5806101900,"Fabrics; narrow woven pile and chenille fabrics, n.e.c. in heading 5806 (excluding goods of heading 5807)",,22,,961,,983,,Final,,,,
202208,5806200900,"Fabrics; narrow woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread (excluding goods of heading no. 5807), other than fabrics containing elastomeric fibres",,40,,0,,40,,Final,,,,
202208,5806320000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",,720,,"13,806",,"14,526",,Final,,,,
202208,5806390000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",,0,,"6,506",,"6,506",,Final,,,,
202208,5807100000,"Labels, badges and similar articles; of woven textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"13,818",,5,,"13,823",,Final,,,,
202208,5810100000,"Embroidery; without visible ground, in the piece, in strips or in motifs",,"2,519",,0,,"2,519",,Final,,,,
202208,5810910000,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",,0,,"5,566",,"5,566",,Final,,,,
202208,5810920000,"Embroidery; with visible ground, of man-made fibres, in the piece, in strips or in motifs",,455,,"2,752",,"3,207",,Final,,,,
202208,5810990000,"Embroidery; with visible ground, of textile materials (other than cotton and man-made fibres), in the piece, in strips or in motifs",,"2,200",,0,,"2,200",,Final,,,,
202208,5901900000,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",MTK,0,0,261,466,261,466,Final,,,,
202208,5903100009,"Textile fabrics; printed, embossed or otherwise surface-worked, covered or laminated with poly(vinyl chloride)",MTK,"1,018",60,"2,098",91,"3,116",151,Final,,,,
202208,5903100019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with poly(vinyl chloride)",MTK,"1,771",5,"3,472",70,"5,243",75,Final,,,,
202208,5903200009,"Textile fabrics; printed, embossed or otherwise surface-worked, covered or laminated with polyurethane",MTK,"5,850",300,0,0,"5,850",300,Final,,,,
202208,5903200011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with polyurethane",MTK,0,0,"1,929",28,"1,929",28,Final,,,,
202208,5903900911,"Textile fabrics; printed, embossed or otherwise surface worked, impregnated or coated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"405,532","11,187",537,288,"406,069","11,475",Final,,,,
202208,5903900929,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane, those of heading 5902 or tailors' fusible interlinings), (not printed, embossed or otherwise surface worked)",MTK,760,22,"13,103","1,494","13,863","1,516",Final,,,,
202208,5904900019,"Textiles floor coverings; consisting of a coating or covering applied on a textile backing, whether or not cut to shape, other than linoleum, with a textile base other than those consisting of needleloom felt or nonwovens",MTK,"1,643",3,0,0,"1,643",3,Final,,,,
202208,5905000000,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",KGM,"663,481","35,325",0,0,"663,481","35,325",Final,,,,
202208,5906100000,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",MTK,0,0,711,499,711,499,Final,,,,
202208,5906990019,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), (not knitted or crocheted), n.e.c. in item no. 5906.99.00",MTK,"203,643","11,564","3,509",400,"207,152","11,964",Final,,,,
202208,5907001100,"Textile fabrics; otherwise impregnated, coated or covered, electrical insulation tape",,0,,429,,429,,Final,,,,
202208,5907002909,"Textile fabrics; otherwise impregnated, coated or covered, n.e.c. in heading no. 5907",,"82,773",,219,,"82,992",,Final,,,,
202208,5907003900,"Textile fabrics; impregnated or coated, painted canvas being theatrical scenery, studio back-cloths or the like",,"6,700",,0,,"6,700",,Final,,,,
202208,5909000100,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, with couplings or other fittings attached",,205,,0,,205,,Final,,,,
202208,5910000010,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",,"30,340",,"12,722",,"43,062",,Final,,,,
202208,5911100009,"Textiles; felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, n.e.c. in item no. 5911.10.00.01",,"10,544",,158,,"10,702",,Final,,,,
202208,5911900100,Textile products and articles for technical uses; industrial textile filters,,"215,513",,"5,304",,"220,817",,Final,,,,
202208,5911900900,Textile products and articles for technical uses; n.e.c. in heading no. 5911,,"30,111",,"13,968",,"44,079",,Final,,,,
202208,6001912900,"Fabrics, pile; (other than long pile or loop pile), of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated), not stitch bonded",MTK,0,0,393,18,393,18,Final,,,,
202208,6003101929,"Fabrics; knitted or crocheted, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm, not stitch-bonded, of wool or fine animal hair, other than felted",MTK,"1,949",20,0,0,"1,949",20,Final,,,,
202208,6004101715,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of synthetic fibres",MTK,0,0,140,18,140,18,Final,,,,
