Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202307,6104330200,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"4,000",105,"474,094","6,618","478,094","6,723",Provisional
202307,6104390200,"Jackets; women's or girls', of textile materials, (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,345,1,"8,344",126,"8,689",127,Provisional
202307,6104410200,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,110,11,"6,539",138,"6,649",149,Provisional
202307,6104420200,"Dresses; women's or girls', of cotton, knitted or crocheted",NMB,64,8,"34,814",919,"34,878",927,Provisional
202307,6104430200,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,397",75,"40,345","1,651","41,742","1,726",Provisional
202307,6104440200,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",NMB,673,3,"50,359",948,"51,032",951,Provisional
202307,6104490200,"Dresses; women's or girls', of textile materials, (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",NMB,"18,881",165,"4,403",68,"23,284",233,Provisional
202307,6104510200,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,535,3,"3,473",40,"4,008",43,Provisional
202307,6104520200,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"473,168",313,"473,168",313,Provisional
202307,6104530200,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"19,051",682,"19,051",682,Provisional
202307,6104590200,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"1,234",4,"4,156",74,"5,390",78,Provisional
202307,6104610212,"Trousers and breeches; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"5,284",33,"16,830",411,"22,114",444,Provisional
202307,6104610214,"Shorts; women's or girls', of fine wool or animal hair, knitted or crocheted",NMB,0,0,34,1,34,1,Provisional
202307,6104610219,"Overalls, bib and brace; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"2,337",10,"1,098",9,"3,435",19,Provisional
202307,6104620210,"Trousers and breeches; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"16,089",424,"16,089",424,Provisional
202307,6104620215,"Shorts; women's or girls', of cotton, knitted or crocheted",NMB,"4,200",175,490,13,"4,690",188,Provisional
202307,6104620219,"Overalls, bib and brace; women's or girls', of cotton, knitted or crocheted",NMB,"110,030",398,27,1,"110,057",399,Provisional
202307,6104630211,"Trousers and breeches; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"50,070",535,"43,035","1,167","93,105","1,702",Provisional
202307,6104630217,"Shorts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"2,082",250,"2,082",250,Provisional
202307,6104630219,"Overalls, bib and brace; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,193,4,193,4,Provisional
202307,6104690211,"Trousers and breeches; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"17,442",110,"10,074",281,"27,516",391,Provisional
202307,6104690215,"Shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,157,1,157,1,Provisional
202307,6105100200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,45,10,"2,713",23,"2,758",33,Provisional
202307,6105101200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"17,660","1,382","139,130","3,137","156,790","4,519",Provisional
202307,6105200200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,783,36,783,36,Provisional
202307,6105201200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"35,825","2,765","79,890","6,667","115,715","9,432",Provisional
202307,6105900200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,343,5,"6,008",50,"6,351",55,Provisional
202307,6105901200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"3,773",89,"38,372","1,226","42,145","1,315",Provisional
202307,6106100200,"Blouses; women's or girls', of cotton, knitted or crocheted",NMB,42,18,"2,723",167,"2,765",185,Provisional
202307,6106101200,"Shirts and shirt-blouses; women's or girls', of cotton, knitted or crocheted",NMB,"5,503",557,"22,407","1,396","27,910","1,953",Provisional
202307,6106200200,"Blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"2,221",12,"2,221",12,Provisional
202307,6106201200,"Shirts and shirt-blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,"4,936",446,"15,873",861,"20,809","1,307",Provisional
202307,6106900200,"Blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,30,3,30,3,Provisional
202307,6106901200,"Shirts and shirt-blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"1,165",44,"6,486",463,"7,651",507,Provisional
202307,6107110200,"Underpants and briefs; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"4,022",935,"4,022",935,Provisional
202307,6107120200,"Underpants and briefs; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,"1,452",237,"1,452",237,Provisional
202307,6107190000,"Underpants and briefs; men's or boys'; of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"29,994",177,"1,490",47,"31,484",224,Provisional
202307,6107210200,"Nightshirts and pyjamas; men's or boys', of cotton, knitted or crocheted",NMB,0,0,20,1,20,1,Provisional
202307,6107990210,"Bathrobes, dressing gowns and similar articles; men's or boys', of man-made fibres, knitted or crocheted",NMB,"3,295",374,0,0,"3,295",374,Provisional
202307,6107990219,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"32,205",309,"28,885",488,"61,090",797,Provisional
202307,6108110200,"Slips and petticoats; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,302,4,302,4,Provisional
202307,6108190000,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",NMB,"3,288",70,0,0,"3,288",70,Provisional
202307,6108210210,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",NMB,"18,647","1,300","17,202","6,620","35,849","7,920",Provisional
202307,6108220210,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"134,458","27,670","134,458","27,670",Provisional
202307,6108290210,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"2,453",25,72,4,"2,525",29,Provisional
202307,6108310200,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",NMB,0,0,476,20,476,20,Provisional
202307,6108320200,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"1,671",73,"1,671",73,Provisional
202307,6108390000,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"3,411",113,"3,411",113,Provisional
202307,6108910200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"1,320",1,"1,320",1,Provisional
202307,6108920200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",NMB,185,3,"5,689",214,"5,874",217,Provisional
202307,6108990200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"70,366",144,"17,956",306,"88,322",450,Provisional
202307,6109100200,"T-shirts; of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,"1,243",190,"35,108","12,312","36,351","12,502",Provisional
202307,6109101200,"T-shirts; of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"90,079","8,096","546,546","42,948","636,625","51,044",Provisional
202307,6109102200,"Singlets and other vests; of cotton, knitted or crocheted",NMB,"3,329",21,"3,559",211,"6,888",232,Provisional
202307,6109900200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,"3,771",23,"8,164",181,"11,935",204,Provisional
202307,6109901200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"224,655","2,276","172,777","9,413","397,432","11,689",Provisional
202307,6109902200,"Singlets and other vests; of textile materials (other than cotton), knitted or crocheted",NMB,"15,581",507,"44,459",746,"60,040","1,253",Provisional
202307,6110110211,"Sweatshirts; knitted or crocheted, of wool",NMB,"155,800","2,165","90,138","2,387","245,938","4,552",Provisional
202307,6110110219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of wool",NMB,"212,359","1,833","220,887","3,841","433,246","5,674",Provisional
202307,6110120211,"Sweatshirts; knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,54,1,0,0,54,1,Provisional
202307,6110120219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,0,0,"24,860",27,"24,860",27,Provisional
202307,6110190219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",NMB,211,1,"1,915",8,"2,126",9,Provisional
202307,6110200201,"Sweatshirts; of cotton, knitted or crocheted",NMB,"3,079",224,"55,450","1,140","58,529","1,364",Provisional
202307,6110200209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of cotton, knitted or crocheted, other than sweatshirts",NMB,"64,829","3,083","285,246","4,431","350,075","7,514",Provisional
202307,6110300201,"Sweatshirts; of man-made fibres, knitted or crocheted",NMB,"3,419",31,"80,507","2,928","83,926","2,959",Provisional
202307,6110300209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of man-made fibres, knitted or crocheted, other than sweatshirts",NMB,"125,806","3,122","337,724","5,328","463,530","8,450",Provisional
202307,6110900201,"Sweatshirts; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",NMB,125,1,"19,596",769,"19,721",770,Provisional
202307,6110900209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, other than sweatshirts",NMB,"39,910",571,"121,578","3,222","161,488","3,793",Provisional
202307,6111200100,"Socks, ankle-socks and the like; babies', of cotton, knitted or crocheted",NPR,0,0,"1,421",226,"1,421",226,Provisional
202307,6111202201,"Cardigans; babies', of cotton, knitted or crocheted",NMB,0,0,"2,196",89,"2,196",89,Provisional
202307,6111202205,"Dresses or gowns; babies', of cotton, knitted or crocheted",NMB,0,0,"10,384",221,"10,384",221,Provisional
202307,6111202211,"Nightgowns or pyjamas; babies', of cotton, knitted or crocheted",NMB,0,0,231,18,231,18,Provisional
202307,6111202215,"Overalls; babies', of cotton, knitted or crocheted",NMB,0,0,"1,801",84,"1,801",84,Provisional
202307,6111202225,"Shirts; babies', of cotton, knitted or crocheted",NMB,0,0,"10,033",500,"10,033",500,Provisional
202307,6111202235,"Trousers or shorts; babies', of cotton, knitted or crocheted",NMB,0,0,"43,887","2,128","43,887","2,128",Provisional
202307,6111202241,"Bibs and feeders; babies', of cotton, knitted or crocheted",NMB,0,0,40,8,40,8,Provisional
202307,6111202251,"Pilches; babies', of cotton, knitted or crocheted",NMB,0,0,"3,350",161,"3,350",161,Provisional
202307,6111202269,"Babies' articles; of cotton, knitted or crocheted, n.e.c. in item no. 6111.20",NMB,"13,721",898,"340,008","26,535","353,729","27,433",Provisional
202307,6111302231,"Swimwear; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,791,31,791,31,Provisional
