Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202202,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"2,000",1,"60,000",1,"62,000",2,Final,,,,
202202,303330011,"Fish; frozen, sole (Solea spp.), headed and gutted",KGM,"1,859",220,0,0,"1,859",220,Final,,,,
202202,303330029,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"17,373","2,500",0,0,"17,373","2,500",Final,,,,
202202,303390002,"Fish; frozen, flounder, whole",KGM,"17,205","1,820",0,0,"17,205","1,820",Final,,,,
202202,303390012,"Fish; frozen, lemon sole, whole",KGM,"22,741","3,200",0,0,"22,741","3,200",Final,,,,
202202,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"101,727","17,020",0,0,"101,727","17,020",Final,,,,
202202,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"24,421","3,560",0,0,"24,421","3,560",Final,,,,
202202,303390031,"Fish; frozen, flounder, headed and gutted",KGM,"11,047","1,190",0,0,"11,047","1,190",Final,,,,
202202,303390041,"Fish; frozen, lemon sole, headed and gutted",KGM,"13,164","1,710",0,0,"13,164","1,710",Final,,,,
202202,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"30,230","4,500",0,0,"30,230","4,500",Final,,,,
202202,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"32,046","4,810",0,0,"32,046","4,810",Final,,,,
202202,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"2,323,053","393,961",0,0,"2,323,053","393,961",Final,,,,
202202,303410011,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), headed and gutted",KGM,"20,154","13,320",0,0,"20,154","13,320",Final,,,,
202202,303430001,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), whole",KGM,"393,809","172,646",0,0,"393,809","172,646",Final,,,,
202202,303490049,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,10,10,0,0,10,10,Final,,,,
202202,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"1,015,446","613,242","103,628","50,175","1,119,074","663,417",Final,,,,
202202,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"100,332","44,720",0,0,"100,332","44,720",Final,,,,
202202,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"2,765,642","1,436,512",0,0,"2,765,642","1,436,512",Final,,,,
202202,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,091,577","276,079",0,0,"1,091,577","276,079",Final,,,,
202202,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,187,688","312,940",0,0,"1,187,688","312,940",Final,,,,
202202,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"906,233","129,448",0,0,"906,233","129,448",Final,,,,
202202,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"123,551","16,544",0,0,"123,551","16,544",Final,,,,
202202,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"1,353,826","930,714",0,0,"1,353,826","930,714",Final,,,,
202202,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"181,170","94,110",0,0,"181,170","94,110",Final,,,,
202202,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"2,930,729","901,202",0,0,"2,930,729","901,202",Final,,,,
202202,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"10,512","4,804",0,0,"10,512","4,804",Final,,,,
202202,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"388,044","112,056",0,0,"388,044","112,056",Final,,,,
202202,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"37,610","16,641",0,0,"37,610","16,641",Final,,,,
202202,303810027,"Fish; frozen, school shark, headed and gutted",KGM,"8,131","1,454",0,0,"8,131","1,454",Final,,,,
202202,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"39,173","16,412",0,0,"39,173","16,412",Final,,,,
202202,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"74,386","26,425",0,0,"74,386","26,425",Final,,,,
202202,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"6,801","1,200",0,0,"6,801","1,200",Final,,,,
202202,303830019,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), headed and gutted",KGM,0,0,"842,591","19,945","842,591","19,945",Final,,,,
202202,303891010,"Fish; frozen, alfonsino, whole",KGM,111,15,0,0,111,15,Final,,,,
202202,303891015,"Fish; frozen, bluenose, whole",KGM,"1,060",50,0,0,"1,060",50,Final,,,,
202202,303891031,"Fish; frozen, kahawai, whole",KGM,"513,425","343,749",0,0,"513,425","343,749",Final,,,,
202202,303891043,"Fish; frozen, whole",KGM,"402,880","48,809",0,0,"402,880","48,809",Final,,,,
202202,303891053,"Fish; frozen, snapper, whole",KGM,"19,916","2,778",0,0,"19,916","2,778",Final,,,,
202202,303891057,"Fish; frozen, trevally, whole",KGM,"456,768","109,716",0,0,"456,768","109,716",Final,,,,
202202,303891065,"Fish; frozen, whitebait, whole",KGM,"1,524",60,0,0,"1,524",60,Final,,,,
202202,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"119,309","99,840",0,0,"119,309","99,840",Final,,,,
202202,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"318,865","36,640",0,0,"318,865","36,640",Final,,,,
202202,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,886,090","735,192",0,0,"1,886,090","735,192",Final,,,,
202202,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"84,722","25,294",0,0,"84,722","25,294",Final,,,,
202202,303892023,"Fish; frozen, groper, headed and gutted",KGM,"4,054",432,0,0,"4,054",432,Final,,,,
202202,303892035,"Fish; frozen, ling, headed and gutted",KGM,"827,780","158,985",0,0,"827,780","158,985",Final,,,,
202202,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"4,934","1,920",0,0,"4,934","1,920",Final,,,,
202202,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"173,412","29,015",0,0,"173,412","29,015",Final,,,,
202202,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"723,102","136,438",0,0,"723,102","136,438",Final,,,,
202202,303892057,"Fish; frozen, trevally, headed and gutted",KGM,"230,695","57,240",0,0,"230,695","57,240",Final,,,,
202202,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"1,091,722","257,179",0,0,"1,091,722","257,179",Final,,,,
202202,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"56,443","7,788",0,0,"56,443","7,788",Final,,,,
202202,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"1,215,996","267,380",0,0,"1,215,996","267,380",Final,,,,
202202,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"174,594","15,390",0,0,"174,594","15,390",Final,,,,
202202,303899024,"Fish; frozen, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,10,1,0,0,10,1,Final,,,,
202202,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,617","2,088",0,0,"4,617","2,088",Final,,,,
202202,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"171,943","10,085",0,0,"171,943","10,085",Final,,,,
202202,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"60,503","18,288",0,0,"60,503","18,288",Final,,,,
202202,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"189,668","71,599",0,0,"189,668","71,599",Final,,,,
202202,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"34,497","5,830",0,0,"34,497","5,830",Final,,,,
202202,303899052,"Fish; frozen, snapper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"14,502","10,400",0,0,"14,502","10,400",Final,,,,
202202,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"285,165","76,872",0,0,"285,165","76,872",Final,,,,
202202,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,841,565","408,890",0,0,"1,841,565","408,890",Final,,,,
202202,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"8,299","3,144",995,175,"9,294","3,319",Final,,,,
202202,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"266,719","202,660",0,0,"266,719","202,660",Final,,,,
202202,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"721,358","23,180",0,0,"721,358","23,180",Final,,,,
202202,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"16,168","1,454",0,0,"16,168","1,454",Final,,,,
202202,304470017,"Fish fillets; fresh or chilled, spotted dogfish (Rig)",KGM,401,23,0,0,401,23,Final,,,,
202202,304470019,"Fish fillets; fresh or chilled, other dogfish and sharks n.e.c. in 0304.47",KGM,"2,017",292,0,0,"2,017",292,Final,,,,
202202,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,378,16,0,0,378,16,Final,,,,
202202,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,865,25,0,0,865,25,Final,,,,
202202,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"268,463","14,348",0,0,"268,463","14,348",Final,,,,
202202,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"39,420","1,732",0,0,"39,420","1,732",Final,,,,
202202,304490041,"Fish fillets; fresh or chilled, ling",KGM,"580,554","54,168",0,0,"580,554","54,168",Final,,,,
202202,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"241,082","15,921",0,0,"241,082","15,921",Final,,,,
202202,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"8,187",352,0,0,"8,187",352,Final,,,,
202202,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"28,889","1,278",0,0,"28,889","1,278",Final,,,,
202202,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"49,043","3,140",0,0,"49,043","3,140",Final,,,,
202202,304490065,"Fish fillets; fresh or chilled, trevally",KGM,84,6,0,0,84,6,Final,,,,
202202,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,390,20,0,0,390,20,Final,,,,
202202,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"36,033","2,397",0,0,"36,033","2,397",Final,,,,
202202,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,348,15,0,0,348,15,Final,,,,
202202,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"144,841","6,412",0,0,"144,841","6,412",Final,,,,
202202,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"3,411",220,0,0,"3,411",220,Final,,,,
202202,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"5,543","1,030","4,796","1,000","10,339","2,030",Final,,,,
202202,304690010,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",KGM,"18,246","2,275",0,0,"18,246","2,275",Final,,,,
202202,304740010,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), in blocks",KGM,250,21,0,0,250,21,Final,,,,
202202,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"76,287","8,322",0,0,"76,287","8,322",Final,,,,
202202,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"4,051,949","793,157",0,0,"4,051,949","793,157",Final,,,,
202202,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"8,675,826","1,169,198",0,0,"8,675,826","1,169,198",Final,,,,
202202,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,079,475","26,090","16,974",650,"1,096,449","26,740",Final,,,,
202202,304880017,"Fish fillets; frozen, school shark",KGM,"437,595","34,620",0,0,"437,595","34,620",Final,,,,
202202,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"457,406","25,850",0,0,"457,406","25,850",Final,,,,
202202,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"5,267",340,0,0,"5,267",340,Final,,,,
202202,304890010,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8, in blocks",KGM,"73,834","8,370",0,0,"73,834","8,370",Final,,,,
202202,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"325,845","84,150",0,0,"325,845","84,150",Final,,,,
202202,304890013,"Fish fillets; frozen, other than in blocks, bluenose",KGM,"30,663","4,900",0,0,"30,663","4,900",Final,,,,
202202,304890015,"Fish fillets; frozen, other than in blocks, blue cod",KGM,"6,504",175,0,0,"6,504",175,Final,,,,
202202,304890017,"Fish fillets; frozen, other than in blocks, cardinal fish",KGM,"10,990","2,030",0,0,"10,990","2,030",Final,,,,
202202,304890027,"Fish fillets; frozen, other than in blocks, groper",KGM,301,21,0,0,301,21,Final,,,,
202202,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"57,689","20,621",0,0,"57,689","20,621",Final,,,,
202202,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,"1,000",50,0,0,"1,000",50,Final,,,,
202202,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"2,111,063","236,200",0,0,"2,111,063","236,200",Final,,,,
202202,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"13,249","1,263",0,0,"13,249","1,263",Final,,,,
202202,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"1,218,379","56,819",0,0,"1,218,379","56,819",Final,,,,
202202,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"250,454","19,795",0,0,"250,454","19,795",Final,,,,
202202,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"302,943","21,190","2,692",543,"305,635","21,733",Final,,,,
202202,304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma), minced blocks",KGM,"90,230","31,838",0,0,"90,230","31,838",Final,,,,
202202,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"296,130","116,618",0,0,"296,130","116,618",Final,,,,
202202,304950029,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, n.e.c. in item no. 0304.95",KGM,199,16,0,0,199,16,Final,,,,
202202,304950039,"Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Theragra chalcogramma, not minced blocks or surimi",KGM,77,26,0,0,77,26,Final,,,,
202202,304970019,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae), other than minced blocks or surimi",KGM,"145,685","43,850",0,0,"145,685","43,850",Final,,,,
202202,304990014,"Fish meat, excluding fillets; frozen, n.e.c. in item no. 0304.9, minced blocks",KGM,"36,733","19,500",0,0,"36,733","19,500",Final,,,,
202202,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,"36,476","6,118","2,200",400,"38,676","6,518",Final,,,,
