Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202201,6112310200,"Swimwear; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,28,2,28,2,Final,,,,
202201,6112410200,"Swimwear; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,207",93,"147,328","3,146","148,535","3,239",Final,,,,
202201,6112490200,"Swimwear; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",NMB,0,0,"2,663",182,"2,663",182,Final,,,,
202201,6113000010,"Garments; made up of knitted or crocheted rubberised fabrics, other than pilches",,445,,0,,445,,Final,,,,
202201,6114200200,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",NMB,56,3,"66,319","2,461","66,375","2,464",Final,,,,
202201,6114300200,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",NMB,"7,245",704,"56,443","2,562","63,688","3,266",Final,,,,
202201,6114900210,"Garments; of wool or fine animal hair, knitted or crocheted, n.e.c. in chapter 61",NMB,"24,307",107,"9,573",366,"33,880",473,Final,,,,
202201,6114900219,"Garments; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",NMB,0,0,"110,729","3,038","110,729","3,038",Final,,,,
202201,6115210000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NMB,"5,546","1,276","9,530",254,"15,076","1,530",Final,,,,
202201,6115220000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",NMB,"7,421","2,308",0,0,"7,421","2,308",Final,,,,
202201,6115290000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",NMB,"5,843",461,"5,187",258,"11,030",719,Final,,,,
202201,6115302900,"Hosiery; women's knee-length hosiery (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,"8,166","12,000",0,0,"8,166","12,000",Final,,,,
202201,6115940100,"Hosiery; footwear without applied soles (other than of graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,212,4,0,0,212,4,Final,,,,
202201,6115940900,"Hosiery; women's and girls', of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"163,819","16,257","3,834",647,"167,653","16,904",Final,,,,
202201,6115941900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"7,370",512,"1,846",185,"9,216",697,Final,,,,
202201,6115942900,"Hosiery; men's and boys', of wool or fine animal hair, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"158,051","13,853","4,553",469,"162,604","14,322",Final,,,,
202201,6115950900,"Hosiery; women's and girls', of cotton, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"22,870","6,108","1,376",233,"24,246","6,341",Final,,,,
202201,6115951900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of cotton, knitted or crocheted",NPR,"160,107","45,009",552,312,"160,659","45,321",Final,,,,
202201,6115952900,"Hosiery; men's and boys', of cotton, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,0,0,"1,229",367,"1,229",367,Final,,,,
202201,6115960100,"Hosiery; footwear without applied soles (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,0,0,41,10,41,10,Final,,,,
202201,6115960900,"Hosiery; women's and girls', of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,0,0,209,17,209,17,Final,,,,
202201,6115961900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,"19,283","2,283",228,12,"19,511","2,295",Final,,,,
202201,6115962900,"Hosiery; men's and boys', of synthetic fibres, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,0,0,"7,833",977,"7,833",977,Final,,,,
202201,6115991210,"Hosiery; women's and girls', n.e.c. in heading no. 6115, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted (excluding graduated compression hosiery)",NPR,587,29,272,71,859,100,Final,,,,
202201,6115992910,"Hosiery; men's and boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"5,304",549,0,0,"5,304",549,Final,,,,
202201,6116100532,"Gloves, mittens and mitts; (other than work gloves), of synthetic fibres, knitted or crocheted, laminated with plastics or rubber",NPR,"16,077","1,609",0,0,"16,077","1,609",Final,,,,
202201,6116101010,"Gloves; work, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,396,240,0,0,396,240,Final,,,,
202201,6116102012,"Mittens and mitts; (other than work), of wool or fine animal hair, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,0,0,"3,363",176,"3,363",176,Final,,,,
202201,6116109020,"Mittens and mitts; work, of synthetic fibres, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"3,589",300,0,0,"3,589",300,Final,,,,
202201,6116910012,"Gloves, mittens and mitts; (other than work gloves), of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"6,159",416,381,22,"6,540",438,Final,,,,
202201,6116920012,"Gloves, mittens and mitts; (other than work gloves), of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,0,0,"1,387",50,"1,387",50,Final,,,,
202201,6116930012,"Gloves, mittens and mitts; (other than work gloves), of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,177,2,"3,453",427,"3,630",429,Final,,,,
202201,6116990012,"Gloves, mittens and mitts; (other than work gloves), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"3,722",309,0,0,"3,722",309,Final,,,,
202201,6117100000,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",,"2,942",,"1,872",,"4,814",,Final,,,,
202201,6117801500,"Clothing accessories; elastic, knitted or crocheted, n.e.c. in heading no. 6117",,0,,385,,385,,Final,,,,
202201,6117801919,"Clothing accessories; articles n.e.c. in heading no. 6117, of materials other than rubberised or elastic, knitted or crocheted",,"5,509",,"2,245",,"7,754",,Final,,,,
202201,6201201000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,570,4,"30,949",185,"31,519",189,Final,,,,
202201,6201202000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"1,792",21,"1,792",21,Final,,,,
202201,6201301000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"9,256",23,"9,256",23,Final,,,,
202201,6201302000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,499,2,499,2,Final,,,,
202201,6201401000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"3,661",89,94,3,"3,755",92,Final,,,,
202201,6201402000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"41,933",252,"69,170",456,"111,103",708,Final,,,,
202201,6201901000,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,"4,917",403,"11,563",286,"16,480",689,Final,,,,
202201,6201902000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar; men's or boys', of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"104,102","1,544","104,102","1,544",Final,,,,
202201,6202201000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,873,5,"46,620",10,"47,493",15,Final,,,,
202201,6202202000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"11,850",2,"11,850",2,Final,,,,
202201,6202301000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"38,149",407,"38,149",407,Final,,,,
202201,6202302000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"34,387","1,529","34,387","1,529",Final,,,,
202201,6202401000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"17,448",323,"17,448",323,Final,,,,
202201,6202402000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"1,521",8,"22,939",143,"24,460",151,Final,,,,
202201,6202901000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",NMB,"1,927",5,"4,163",7,"6,090",12,Final,,,,
202201,6202902000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of textile materials n.e.c. in item no. 6202.9, other than those of heading no. 6204, (not knitted or crocheted)",NMB,94,5,"79,780","2,068","79,874","2,073",Final,,,,
202201,6203110200,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"68,625",578,"68,625",578,Final,,,,
202201,6203190200,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",NMB,0,0,500,1,500,1,Final,,,,
202201,6203220200,"Ensembles; men's or boys', of cotton (not knitted or crocheted)",NMB,0,0,63,1,63,1,Final,,,,
202201,6203230200,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,0,0,140,1,140,1,Final,,,,
202201,6203310200,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,"2,025",50,"331,404","5,556","333,429","5,606",Final,,,,
202201,6203320200,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",NMB,19,1,"6,442",141,"6,461",142,Final,,,,
202201,6203330200,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"23,072",398,"44,030",839,"67,102","1,237",Final,,,,
202201,6203390200,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",NMB,"3,515",109,"6,387",55,"9,902",164,Final,,,,
202201,6203410201,"Trousers and breeches; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,25,1,"32,060","1,502","32,085","1,503",Final,,,,
202201,6203420201,"Jeans; men's or boys', of cotton (not knitted or crocheted)",NMB,455,15,"11,270",316,"11,725",331,Final,,,,
202201,6203420203,Trousers and breeches; men's or boys'; of cotton (not knitted or crocheted),NMB,"3,036",147,"347,224","13,859","350,260","14,006",Final,,,,
202201,6203420206,Shorts; men's or boys'; of cotton (not knitted or crocheted),NMB,"2,580",306,"45,738","2,096","48,318","2,402",Final,,,,
202201,6203420209,"Overalls, bib and brace; men's or boys', of cotton (not knitted or crocheted)",NMB,"1,816",48,"16,146",321,"17,962",369,Final,,,,
202201,6203430201,"Trousers and breeches; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"26,505",474,"48,834","1,178","75,339","1,652",Final,,,,
202201,6203430205,"Shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,472,10,"18,723",759,"19,195",769,Final,,,,
202201,6203430209,"Overalls, bib and brace; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,564,120,"2,514",65,"3,078",185,Final,,,,
202201,6203490201,"Trousers and breeches; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"54,524",360,"9,314",621,"63,838",981,Final,,,,
202201,6203490205,"Shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"46,618",530,"18,778","1,287","65,396","1,817",Final,,,,
202201,6203490209,"Overalls, bib and brace; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,916,14,65,1,981,15,Final,,,,
202201,6204130000,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,0,0,"1,081",130,"1,081",130,Final,,,,
202201,6204190000,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",NMB,0,0,"1,435",2,"1,435",2,Final,,,,
202201,6204220000,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,33,1,33,1,Final,,,,
202201,6204230000,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"4,266",13,805,17,"5,071",30,Final,,,,
