Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202212,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,Hong Kong (Special Administrative Region),558,101,0,0,558,101,Provisional,,,
202212,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,Singapore,77,5,0,0,77,5,Provisional,,,
202212,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,Thailand,"1,900",32,0,0,"1,900",32,Provisional,,,
202212,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,Tonga,"4,905",252,0,0,"4,905",252,Provisional,,,
202212,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,Vanuatu,813,185,0,0,813,185,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Australia,"986,989","399,313","212,146","2,345","1,199,135","401,658",Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Cook Islands,"2,882",244,0,0,"2,882",244,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Fiji,"15,697","1,948",0,0,"15,697","1,948",Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Malaysia,"1,125",450,0,0,"1,125",450,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,New Caledonia,"6,890","1,354",0,0,"6,890","1,354",Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Niue,"1,189",32,0,0,"1,189",32,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,French Polynesia,"3,507",576,0,0,"3,507",576,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Solomon Islands,695,81,"5,050",707,"5,745",788,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Singapore,"5,018",520,0,0,"5,018",520,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Thailand,"8,517",23,0,0,"8,517",23,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Tuvalu,650,158,0,0,650,158,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,United States of America,"250,035","12,325",0,0,"250,035","12,325",Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Vanuatu,"3,696",610,0,0,"3,696",610,Provisional,,,
202212,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,Samoa,"3,939",525,"8,623","1,176","12,562","1,701",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,United Arab Emirates,"247,657","21,236",0,0,"247,657","21,236",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Australia,"11,108,031","1,042,532",0,0,"11,108,031","1,042,532",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Cook Islands,674,46,0,0,674,46,Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,"China, People's Republic of","144,285,840","5,529,267",0,0,"144,285,840","5,529,267",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Germany,"713,595","31,530",0,0,"713,595","31,530",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Greece,"85,906","5,165",0,0,"85,906","5,165",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Hong Kong (Special Administrative Region),"14,468,160","674,093",0,0,"14,468,160","674,093",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Indonesia,"770,084","125,025",0,0,"770,084","125,025",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Iraq,"996,262","83,113",0,0,"996,262","83,113",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Japan,"3,688",250,0,0,"3,688",250,Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Cambodia,"283,600","20,464",0,0,"283,600","20,464",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,"Korea, Republic of","4,869,872","178,904",0,0,"4,869,872","178,904",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Malaysia,"2,253,880","113,092",0,0,"2,253,880","113,092",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Norfolk Island,0,0,49,6,49,6,Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Poland,"2,767,362","134,762",0,0,"2,767,362","134,762",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Russia,"1,501,405","74,761",0,0,"1,501,405","74,761",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Singapore,"424,650","18,769",0,0,"424,650","18,769",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Thailand,"1,742,737","198,922",0,0,"1,742,737","198,922",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Tonga,"2,160",144,0,0,"2,160",144,Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Turkiye,"744,008","39,629",0,0,"744,008","39,629",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Taiwan,"3,742,308","178,734",0,0,"3,742,308","178,734",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Viet Nam,"1,101,842","90,329",0,0,"1,101,842","90,329",Provisional,,,
202212,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,Samoa,"2,884",336,"5,880",691,"8,764","1,027",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Australia,"382,871","79,878",0,0,"382,871","79,878",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Hong Kong (Special Administrative Region),"17,406","3,715",0,0,"17,406","3,715",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Japan,"131,028","17,173",0,0,"131,028","17,173",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Malaysia,"237,251","52,186",0,0,"237,251","52,186",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Singapore,"150,057","32,530",0,0,"150,057","32,530",Provisional,,,
202212,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,Taiwan,"30,711","6,815",0,0,"30,711","6,815",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Australia,"1,963,142","675,520",0,0,"1,963,142","675,520",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Cook Islands,"14,714","1,615",0,0,"14,714","1,615",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,"China, People's Republic of","71,646","9,477",0,0,"71,646","9,477",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Fiji,"9,343","2,430",0,0,"9,343","2,430",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Hong Kong (Special Administrative Region),"370,538","81,326",0,0,"370,538","81,326",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Japan,"1,307,208","180,486",0,0,"1,307,208","180,486",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Malaysia,"157,165","33,980",0,0,"157,165","33,980",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Niue,99,9,0,0,99,9,Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Philippines,"2,619",842,0,0,"2,619",842,Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Solomon Islands,"5,895","1,500",0,0,"5,895","1,500",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Singapore,"91,876","17,944",0,0,"91,876","17,944",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Thailand,"30,415","16,260",0,0,"30,415","16,260",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Taiwan,"26,525","5,886",0,0,"26,525","5,886",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Vanuatu,"11,728","1,578",0,0,"11,728","1,578",Provisional,,,
202212,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,Samoa,791,180,0,0,791,180,Provisional,,,
