Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201907,6211390010,"Track suits and other garments; n.e.c. in chapter 62, men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,134,1,"19,618",722,"19,752",723,Final,,,,
201907,6211390019,"Track-suits and other garments; n.e.c. in chapter 62, men's or boys', of textile materials other than wool or fine animal hair, cotton or man-made fibres (not knitted or crocheted)",NMB,682,11,"14,962",389,"15,644",400,Final,,,,
201907,6211420000,"Track suits and other garments n.e.c.; women's or girls', of cotton (not knitted or crocheted)",NMB,"11,033",181,"32,950","1,528","43,983","1,709",Final,,,,
201907,6211430000,"Track suits and other garments n.e.c.; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"68,756","1,231","312,444","52,538","381,200","53,769",Final,,,,
201907,6211491000,"Track suits and other garments n.e.c.; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,30,3,30,3,Final,,,,
201907,6211499000,"Track suits and other garments n.e.c.; women's or girls', made of textile materials other than cotton, man-made fibres, and wool or fine animal hair (not knitted or crocheted)",NMB,"6,839",568,"34,799","3,873","41,638","4,441",Final,,,,
201907,6212100200,Brassieres; whether or not knitted or crocheted,NMB,"4,537",142,"331,647","28,906","336,184","29,048",Final,,,,
201907,6212300200,Corselettes; whether or not knitted or crocheted,NMB,"2,677",7,"1,395",17,"4,072",24,Final,,,,
201907,6212900200,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",NMB,179,6,"1,849",134,"2,028",140,Final,,,,
201907,6213200000,Handkerchiefs; of cotton (not knitted or crocheted),NMB,0,0,502,77,502,77,Final,,,,
201907,6213900010,Handkerchiefs; of silk or silk waste (not knitted or crocheted),NMB,123,12,"10,562","1,231","10,685","1,243",Final,,,,
201907,6214100000,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",NMB,"1,867",162,"34,923",107,"36,790",269,Final,,,,
201907,6214200000,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",NMB,"16,680",372,"36,255",70,"52,935",442,Final,,,,
201907,6214300000,"Shawls, scarves, mufflers, mantillas, veils and the like; of synthetic fibres (not knitted or crocheted)",NMB,"2,594",16,"2,394",226,"4,988",242,Final,,,,
201907,6214400000,"Shawls, scarves, mufflers, mantillas, veils and the like; of artificial fibres (not knitted or crocheted)",NMB,0,0,"1,639",3,"1,639",3,Final,,,,
201907,6214900000,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",NMB,"5,727",175,"4,657",199,"10,384",374,Final,,,,
201907,6215100200,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",NMB,"1,084",61,"41,744","2,038","42,828","2,099",Final,,,,
201907,6215200200,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",NMB,"12,253",811,"4,362","1,568","16,615","2,379",Final,,,,
201907,6215900200,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",NMB,9,1,"1,483",199,"1,492",200,Final,,,,
201907,6216000002,"Gloves, mittens and mitts; ski, (not knitted or crocheted)",NPR,0,0,"17,823","1,276","17,823","1,276",Final,,,,
201907,6216000009,"Gloves, mittens and mitts; work (not knitted or crocheted)",NPR,"6,082",431,56,7,"6,138",438,Final,,,,
201907,6216000019,"Gloves, mittens and mitts; (for other than skiing, motorcycling or work), (not knitted or crocheted)",NPR,"44,016","6,133","4,565",310,"48,581","6,443",Final,,,,
201907,6217100009,"Clothing accessories; other than shoulder pads and those included in heading no. 6212, (not knitted or crocheted)",,"72,514",,"53,145",,"125,659",,Final,,,,
201907,6217900000,"Clothing; parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",,"3,381",,"1,040",,"4,421",,Final,,,,
201907,6301100000,Blankets; electric,NMB,0,0,"95,730","1,496","95,730","1,496",Final,,,,
201907,6301200209,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area exceeding 1m2",NMB,"37,957",486,9,1,"37,966",487,Final,,,,
201907,6301200800,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"382,746",397,523,132,"383,269",529,Final,,,,
201907,6301300201,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area not exceeding 1m2",NMB,0,0,21,1,21,1,Final,,,,
201907,6301300209,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area exceeding 1m2",NMB,0,0,"7,415",240,"7,415",240,Final,,,,
201907,6301300800,"Blankets (other than electric) and travelling rugs; of cotton, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"6,872",60,"1,279",38,"8,151",98,Final,,,,
201907,6301400201,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area not exceeding 1m2",NMB,0,0,87,2,87,2,Final,,,,
201907,6301400209,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area exceeding 1m2",NMB,0,0,"3,999",115,"3,999",115,Final,,,,
201907,6301400500,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area not exceeding 1m2",NMB,0,0,326,4,326,4,Final,,,,
201907,6301400800,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"1,880",4,"44,750","5,634","46,630","5,638",Final,,,,
201907,6301900800,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), (other than knitted or crocheted), of an area exceeding 1m2",NMB,203,51,"4,136",401,"4,339",452,Final,,,,
201907,6302100000,Bed linen; knitted or crocheted,NMB,0,0,"6,817",203,"6,817",203,Final,,,,
201907,6302210100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton, printed, not knitted or crocheted",NMB,"1,363",28,"12,104",647,"13,467",675,Final,,,,
201907,6302210901,"Bed linen; sheets, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,"12,656",748,386,7,"13,042",755,Final,,,,
201907,6302210909,"Bed linen; pillowcases, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,"2,309",332,257,110,"2,566",442,Final,,,,
201907,6302210919,"Bed linen; goods n.e.c. in item no. 6302.21, of cotton, printed, not knitted or crocheted",NMB,0,0,"5,701",96,"5,701",96,Final,,,,
201907,6302220100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of man-made fibres, printed, not knitted or crocheted",NMB,0,0,351,17,351,17,Final,,,,
201907,6302290100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet and mattress covers, eiderdown and quilt cases, textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,"5,490",50,"5,490",50,Final,,,,
201907,6302290909,"Bed linen; pillowcases, excluding goods of item no. 6302.29.01, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,57,3,57,3,Final,,,,
201907,6302290919,"Bed linen; goods n.e.c. in item no. 6302.29, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,658,17,658,17,Final,,,,
201907,6302310100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton (not printed, knitted or crocheted)",NMB,491,2,"8,623",134,"9,114",136,Final,,,,
201907,6302310901,"Bed linen; sheets (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,0,0,"7,756",120,"7,756",120,Final,,,,
201907,6302310909,"Bed linen; pillowcases (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,0,0,"2,871",173,"2,871",173,Final,,,,
201907,6302310919,"Bed linen; goods n.e.c. in item no. 6302.31, of cotton (not printed, knitted or crocheted)",NMB,0,0,"2,672",60,"2,672",60,Final,,,,
201907,6302320100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of man-made fibres (not printed, knitted or crocheted)",NMB,"2,113",80,"6,292","4,148","8,405","4,228",Final,,,,
201907,6302320909,"Bed linen; pillowcases, excluding goods of item no. 6302.32.01, of man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"4,429","56,000","4,429","56,000",Final,,,,
201907,6302390901,"Bed linen; sheets, excluding goods of item no. 6302.39.01, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"11,430","3,003","11,430","3,003",Final,,,,
201907,6302390909,"Bed linen; pillowcases, excluding goods of item no. 6302.39.01, of textile materials n.e.c. in item no. 6302.3 (not printed, knitted or crocheted)",NMB,0,0,24,2,24,2,Final,,,,
201907,6302390919,"Bed linen: goods n.e.c. in item no. 6302.39, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,108,2,108,2,Final,,,,
201907,6302510001,"Table linen; table-cloths, of cotton, not knitted or crocheted",NMB,"1,678",58,631,223,"2,309",281,Final,,,,
201907,6302510009,"Table linen; table napkins, of cotton, not knitted or crocheted",NMB,0,0,"1,303",823,"1,303",823,Final,,,,
201907,6302510019,"Table linen; (other than table-cloths or table napkins), of cotton, not knitted or crocheted",NMB,0,0,"1,110",15,"1,110",15,Final,,,,
201907,6302530001,"Table linen; table-cloths, of man-made fibres, not knitted or crocheted",NMB,"1,030",40,0,0,"1,030",40,Final,,,,
201907,6302530009,"Table linen; table napkins, of man-made fibres, not knitted or crocheted",NMB,798,400,0,0,798,400,Final,,,,
201907,6302530019,"Table linen; (other than table-cloths or table napkins), of man-made fibres, not knitted or crocheted",NMB,0,0,"1,625","1,651","1,625","1,651",Final,,,,
201907,6302590013,"Table linen; table napkins, of flax, not knitted or crocheted",NMB,0,0,687,33,687,33,Final,,,,
201907,6302590021,"Table linen; tablecloths, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,0,0,247,5,247,5,Final,,,,
201907,6302590029,"Table linen; other than tablecloths or table napkins, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,0,0,281,503,281,503,Final,,,,
201907,6302600001,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, roller towels",NMB,0,0,"4,209",320,"4,209",320,Final,,,,
201907,6302600009,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, other than roller towels",NMB,"14,901","2,548","62,902","18,785","77,803","21,333",Final,,,,
201907,6302600011,"Kitchen linen; of terry towelling or similar terry fabrics, of cotton, tea-towels",NMB,728,97,127,28,855,125,Final,,,,
201907,6302910001,"Toilet linen; of cotton, (other than of terry fabrics), roller towels",NMB,0,0,"1,302",61,"1,302",61,Final,,,,
201907,6302910009,"Toilet linen; of cotton, (other than of terry fabrics), other than roller towels",NMB,0,0,"39,829","9,143","39,829","9,143",Final,,,,
201907,6302910011,"Kitchen linen; of cotton, (other than of terry fabrics), tea-towels",NMB,558,90,"4,268","1,339","4,826","1,429",Final,,,,
201907,6302930009,"Toilet linen; of man-made fibres, other than roller towels",NMB,0,0,"7,963","1,570","7,963","1,570",Final,,,,
201907,6302930019,"Kitchen linen; of man-made fibres, other than tea-towels",NMB,0,0,"4,740","1,800","4,740","1,800",Final,,,,
201907,6302990029,"Kitchen linen; of textile materials (other than cotton, flax or man-made fibres), tea-towels",NMB,40,9,151,144,191,153,Final,,,,
201907,6303910900,"Interior blinds, curtain or bed valances; of cotton, not knitted or crocheted",NMB,0,0,171,8,171,8,Final,,,,
201907,6303920100,"Curtains; of synthetic fibres, not knitted or crocheted",NMB,445,8,"1,082",10,"1,527",18,Final,,,,
201907,6303990100,"Curtains; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",NMB,400,2,"3,589",60,"3,989",62,Final,,,,
201907,6304190000,Bedspreads; not knitted or crocheted,NMB,0,0,773,6,773,6,Final,,,,
201907,6304910019,"Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted",,"13,387",,692,,"14,079",,Final,,,,
201907,6304920009,"Furnishing articles; of cotton, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"9,968",302,"14,195",437,"24,163",739,Final,,,,
201907,6304930001,"Furnishing articles; bedding underlays, of synthetic fibres, not knitted or crocheted",NMB,"4,725",25,0,0,"4,725",25,Final,,,,
201907,6304930009,"Furnishing articles; of synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"12,466",475,"5,155","1,165","17,621","1,640",Final,,,,
201907,6304990009,"Furnishing articles; bedding underlays, of textile materials (other than cotton, synthetic fibres or wool), not knitted or crocheted (excluding articles of heading no. 9404)",NMB,0,0,83,2,83,2,Final,,,,
201907,6304990019,"Furnishing articles; of textile materials other than cotton or synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"29,260",21,"6,698","66,232","35,958","66,253",Final,,,,
201907,6305100900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of jute or other textile bast fibres of heading no. 5303",NMB,0,0,"52,668","99,450","52,668","99,450",Final,,,,
201907,6305200900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of cotton",NMB,"2,233","10,500",0,0,"2,233","10,500",Final,,,,
201907,6305329000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, flexible intermediate bulk containers, other than wool packs",NMB,0,0,"68,310",720,"68,310",720,Final,,,,
201907,6305339000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, of polyethylene or polypropylene strip or the like, other than wool packs, not flexible intermediate bulk containers",NMB,"14,705","64,750",0,0,"14,705","64,750",Final,,,,
