Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201902,6005371900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, other than stitch bonded",MTK,285,187,"1,645","1,000","1,930","1,187",Final,,,,
201902,6005902900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, not stitch-bonded, excluding those made from wool, fine animal hair, cotton or synthetic or artificial fibres",MTK,0,0,88,3,88,3,Final,,,,
201902,6006101919,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair, not stitch-bonded, other than felted",MTK,"40,119","2,476","2,483",92,"42,602","2,568",Final,,,,
201902,6006221900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed, other than for meat wrapping, not stitch-bonded",MTK,0,0,"2,102",100,"2,102",100,Final,,,,
201902,6006321900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, not stitch-bonded",MTK,"4,511",84,"3,975","1,943","8,486","2,027",Final,,,,
201902,6006421900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed, not stitch-bonded",MTK,0,0,"1,371","1,045","1,371","1,045",Final,,,,
201902,6101302200,"Coats; men's or boys', n.e.c. in item no. 6101.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6103)",NMB,"3,799",15,"42,252","1,479","46,051","1,494",Final,,,,
201902,6101900015,"Coats; men's or boys' car-coats, capes, anoraks, wind-cheaters and similar articles (except overcoats), of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,515,8,515,8,Final,,,,
201902,6102102200,"Coats; women's or girls', n.e.c. in item no. 6102.10, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,"36,788",504,"15,781",238,"52,569",742,Final,,,,
201902,6102200200,"Coats; women's or girls' overcoats, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,6,1,0,0,6,1,Final,,,,
201902,6102202200,"Coats; women's or girls', n.e.c. in item no. 6102.20, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,531,8,"1,486",46,"2,017",54,Final,,,,
201902,6102300200,"Coats; women's or girls' overcoats, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,390,1,672,14,"1,062",15,Final,,,,
201902,6102302200,"Coats; women's or girls', n.e.c. in item no. 6102.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,799,19,"70,851","1,403","71,650","1,422",Final,,,,
201902,6102900001,"Coats; women's or girls' overcoats, of textile materials n.e.c. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",NMB,957,3,0,0,957,3,Final,,,,
201902,6103100019,"Suits; men's or boys', of synthetic fibres, knitted or crocheted",NMB,206,10,0,0,206,10,Final,,,,
201902,6103100029,"Suits; men's or boys', of textile materials (other than wool, fine animal hair or synthetic fibres), knitted or crocheted",NMB,"1,212",73,0,0,"1,212",73,Final,,,,
201902,6103310000,"Jackets and blazers; men's or boys', of wool or fine animal hair",NMB,"20,378",122,0,0,"20,378",122,Final,,,,
201902,6103320200,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"4,719",105,"4,719",105,Final,,,,
201902,6103330200,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,"11,545",493,"11,545",493,Final,,,,
201902,6103390200,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,979,5,"3,861",33,"4,840",38,Final,,,,
201902,6103410011,"Trousers and breeches; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"6,370",167,"6,370",167,Final,,,,
201902,6103410014,"Shorts; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,"3,059",410,136,6,"3,195",416,Final,,,,
201902,6103410019,"Overalls, bib and brace; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,142,10,0,0,142,10,Final,,,,
201902,6103420201,"Trousers and breeches; men's or boys', of cotton, knitted or crocheted",NMB,"4,054",129,"7,417",393,"11,471",522,Final,,,,
201902,6103420208,"Shorts; men's or boys', of cotton, knitted or crocheted",NMB,"5,656",265,"7,532",375,"13,188",640,Final,,,,
201902,6103421200,"Overalls, bib and brace; men's or boys', of cotton, knitted or crocheted",NMB,0,0,56,2,56,2,Final,,,,
201902,6103430201,"Trousers and breeches; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"31,563",522,"7,244",241,"38,807",763,Final,,,,
201902,6103430207,"Shorts; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,"6,892",205,"6,892",205,Final,,,,
201902,6103431800,"Bib and brace overalls; men's or boys', of synthetic fibres",NMB,"22,306",118,0,0,"22,306",118,Final,,,,
201902,6103490201,"Trousers and breeches; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,430,4,430,4,Final,,,,
201902,6103490203,"Shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"10,294",510,"10,294",510,Final,,,,
201902,6103491200,"Overalls, bib and brace; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,96,2,96,2,Final,,,,
201902,6104130200,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,115,3,115,3,Final,,,,
201902,6104230200,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"1,655",11,"1,655",11,Final,,,,
201902,6104310200,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"135,238",932,"8,077",223,"143,315","1,155",Final,,,,
201902,6104320200,"Jackets; women's or girls', of cotton, knitted or crocheted",NMB,892,4,"27,715","1,288","28,607","1,292",Final,,,,
201902,6104330200,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"2,378",22,"25,181",704,"27,559",726,Final,,,,
201902,6104390200,"Jackets; women's or girls', of textile materials, (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"4,359",96,"4,359",96,Final,,,,
201902,6104410200,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"7,413",44,"32,150",79,"39,563",123,Final,,,,
201902,6104420200,"Dresses; women's or girls', of cotton, knitted or crocheted",NMB,"1,880",75,"73,813","2,166","75,693","2,241",Final,,,,
201902,6104430200,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"6,994",73,"228,306","5,321","235,300","5,394",Final,,,,
201902,6104440200,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",NMB,168,2,"58,118","1,727","58,286","1,729",Final,,,,
201902,6104490200,"Dresses; women's or girls', of textile materials, (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",NMB,"22,333",147,"140,476","2,923","162,809","3,070",Final,,,,
201902,6104510200,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"3,143",76,"14,855",96,"17,998",172,Final,,,,
201902,6104520200,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",NMB,992,111,"6,673",98,"7,665",209,Final,,,,
201902,6104530200,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"7,358",35,"13,144",461,"20,502",496,Final,,,,
201902,6104590200,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,94,1,"6,946",75,"7,040",76,Final,,,,
201902,6104610212,"Trousers and breeches; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"17,712",136,"18,438",552,"36,150",688,Final,,,,
201902,6104610214,"Shorts; women's or girls', of fine wool or animal hair, knitted or crocheted",NMB,0,0,448,19,448,19,Final,,,,
201902,6104610219,"Overalls, bib and brace; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,114,1,114,1,Final,,,,
201902,6104620210,"Trousers and breeches; women's or girls', of cotton, knitted or crocheted",NMB,"9,836",224,"25,625","1,105","35,461","1,329",Final,,,,
201902,6104620215,"Shorts; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"4,765",353,"4,765",353,Final,,,,
201902,6104620219,"Overalls, bib and brace; women's or girls', of cotton, knitted or crocheted",NMB,41,1,205,20,246,21,Final,,,,
201902,6104630211,"Trousers and breeches; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"5,508",84,"44,013","1,740","49,521","1,824",Final,,,,
201902,6104630217,"Shorts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,338,11,"5,668",253,"6,006",264,Final,,,,
201902,6104630219,"Overalls, bib and brace; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,555",45,"3,219",72,"4,774",117,Final,,,,
201902,6104690211,"Trousers and breeches; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"2,415",58,"21,710",579,"24,125",637,Final,,,,
201902,6104690215,"Shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"3,888",193,"3,888",193,Final,,,,
201902,6105100200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,"3,591",557,0,0,"3,591",557,Final,,,,
201902,6105101200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"6,269",449,"19,760",738,"26,029","1,187",Final,,,,
201902,6105200200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,9,5,19,1,28,6,Final,,,,
201902,6105201200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"28,020","3,716","58,351","7,210","86,371","10,926",Final,,,,
201902,6105900200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,435,18,435,18,Final,,,,
201902,6105901200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"20,665",283,"29,529",796,"50,194","1,079",Final,,,,
201902,6106100200,"Blouses; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"22,519","1,068","22,519","1,068",Final,,,,
201902,6106101200,"Shirts and shirt-blouses; women's or girls', of cotton, knitted or crocheted",NMB,"3,717",183,"24,446",904,"28,163","1,087",Final,,,,
201902,6106200200,"Blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,"11,664",74,"74,696","3,633","86,360","3,707",Final,,,,
201902,6106201200,"Shirts and shirt-blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,"9,901","1,269","31,423","2,004","41,324","3,273",Final,,,,
201902,6106900200,"Blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"1,250",9,"8,550",393,"9,800",402,Final,,,,
201902,6106901200,"Shirts and shirt-blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"10,269",805,"23,670",474,"33,939","1,279",Final,,,,
201902,6107110200,"Underpants and briefs; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"22,755","5,213","22,755","5,213",Final,,,,
201902,6107120200,"Underpants and briefs; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,"3,346",310,"3,346",310,Final,,,,
201902,6107190000,"Underpants and briefs; men's or boys'; of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"16,485","1,405","16,485","1,405",Final,,,,
201902,6107990210,"Bathrobes, dressing gowns and similar articles; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,"4,824",867,"4,824",867,Final,,,,
201902,6107990219,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,477,13,"31,380","1,768","31,857","1,781",Final,,,,
201902,6108110200,"Slips and petticoats; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"5,866",120,"5,866",120,Final,,,,
201902,6108190000,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",NMB,264,48,"3,363",172,"3,627",220,Final,,,,
201902,6108210210,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"352,116","46,018","352,116","46,018",Final,,,,
201902,6108220210,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",NMB,"1,772",54,"52,452","6,015","54,224","6,069",Final,,,,
201902,6108290210,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,174,12,"12,375","1,204","12,549","1,216",Final,,,,
201902,6108310200,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",NMB,11,1,"31,120","1,123","31,131","1,124",Final,,,,
201902,6108320200,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"3,452",162,"3,452",162,Final,,,,
201902,6108390000,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,654,23,654,23,Final,,,,
