Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201912,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"38,540",4,0,0,"38,540",4,Provisional,,,,
201912,302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"29,633","1,966",0,0,"29,633","1,966",Provisional,,,,
201912,302899021,"Fish; fresh or chilled, John Dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"11,909","1,385",0,0,"11,909","1,385",Provisional,,,,
201912,302899079,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"436,562","51,511",0,0,"436,562","51,511",Provisional,,,,
201912,302910010,"Fish; fresh or chilled, livers and roes of salmonidae",KGM,970,5,0,0,970,5,Provisional,,,,
201912,302910019,"Fish; fresh or chilled, livers, roes and milt, n.e.c. in item 0302.91",KGM,965,118,0,0,965,118,Provisional,,,,
201912,303120015,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), headed and gutted",KGM,"309,916","16,200",0,0,"309,916","16,200",Provisional,,,,
201912,303120029,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, meat of 0304, and edible fish offal of 0303.9, other than whole or headed and gutted",KGM,"6,620",407,0,0,"6,620",407,Provisional,,,,
201912,303130029,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,920,24,0,0,920,24,Provisional,,,,
201912,303190039,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,279,10,0,0,279,10,Provisional,,,,
201912,303260010,"Fish; frozen, eels (Anguilla spp.), whole",KGM,"2,646",240,0,0,"2,646",240,Provisional,,,,
201912,303260015,"Fish; frozen, eels (Anguilla spp.), headed and gutted",KGM,"4,545","1,265",0,0,"4,545","1,265",Provisional,,,,
201912,303330001,"Fish; frozen, sole (Solea spp.), whole",KGM,"2,835",270,0,0,"2,835",270,Provisional,,,,
201912,303330011,"Fish; frozen, sole (Solea spp.), headed and gutted",KGM,"8,650","1,200",0,0,"8,650","1,200",Provisional,,,,
201912,303330029,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"23,982","3,110",0,0,"23,982","3,110",Provisional,,,,
201912,303390002,"Fish; frozen, flounder, whole",KGM,"29,066","2,980",0,0,"29,066","2,980",Provisional,,,,
201912,303390012,"Fish; frozen, lemon sole, whole",KGM,"224,606","32,600",0,0,"224,606","32,600",Provisional,,,,
201912,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"59,870","8,780",0,0,"59,870","8,780",Provisional,,,,
201912,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"29,988","3,930",0,0,"29,988","3,930",Provisional,,,,
201912,303390031,"Fish; frozen, flounder, headed and gutted",KGM,"7,343",700,0,0,"7,343",700,Provisional,,,,
201912,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"11,869","2,820",0,0,"11,869","2,820",Provisional,,,,
201912,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"21,874","6,400",0,0,"21,874","6,400",Provisional,,,,
201912,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"44,707","6,380",0,0,"44,707","6,380",Provisional,,,,
201912,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"324,989","52,658",0,0,"324,989","52,658",Provisional,,,,
201912,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"2,083,594","1,285,910",0,0,"2,083,594","1,285,910",Provisional,,,,
201912,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"141,052","59,289",0,0,"141,052","59,289",Provisional,,,,
201912,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"3,458,348","2,342,579",0,0,"3,458,348","2,342,579",Provisional,,,,
201912,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"726,192","220,840",0,0,"726,192","220,840",Provisional,,,,
201912,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"3,567,780","1,183,889",0,0,"3,567,780","1,183,889",Provisional,,,,
201912,303630010,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"3,398","1,268",0,0,"3,398","1,268",Provisional,,,,
201912,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"1,806,554","269,397",0,0,"1,806,554","269,397",Provisional,,,,
201912,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"14,349","2,187",0,0,"14,349","2,187",Provisional,,,,
201912,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"1,794,946","1,028,970",0,0,"1,794,946","1,028,970",Provisional,,,,
201912,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,198,208","1,015,900",0,0,"2,198,208","1,015,900",Provisional,,,,
201912,303690010,"Fish; frozen, hoki, whole",KGM,"50,428","8,650",0,0,"50,428","8,650",Provisional,,,,
201912,303690013,"Fish; frozen, red cod, whole",KGM,"4,210","3,000",0,0,"4,210","3,000",Provisional,,,,
201912,303690015,"Fish; frozen, n.e.c. in item no. 0303.6, whole",KGM,"27,673","16,211",0,0,"27,673","16,211",Provisional,,,,
201912,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"474,727","352,371",0,0,"474,727","352,371",Provisional,,,,
201912,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"183,118","49,546",0,0,"183,118","49,546",Provisional,,,,
201912,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"874,177","233,277",0,0,"874,177","233,277",Provisional,,,,
201912,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"11,647","4,128",0,0,"11,647","4,128",Provisional,,,,
201912,303690049,"Fish; frozen, n.e.c. in item no. 0303.6, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"34,088","1,228","8,295","1,160","42,383","2,388",Provisional,,,,
201912,303810033,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, headed and gutted",KGM,"6,243","4,190",0,0,"6,243","4,190",Provisional,,,,
201912,303810036,"Fish; frozen, elephant fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"63,445","3,376",0,0,"63,445","3,376",Provisional,,,,
201912,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"355,465","12,182",0,0,"355,465","12,182",Provisional,,,,
201912,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,314,310,0,0,314,310,Provisional,,,,
201912,303810044,"Fish; frozen, spotted dogfish (Rig), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"46,822","2,756",0,0,"46,822","2,756",Provisional,,,,
201912,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"54,905","12,235",0,0,"54,905","12,235",Provisional,,,,
201912,303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"2,396","2,304",0,0,"2,396","2,304",Provisional,,,,
201912,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"286,840","55,457",0,0,"286,840","55,457",Provisional,,,,
201912,303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"748,663","18,528",0,0,"748,663","18,528",Provisional,,,,
201912,303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"19,086",466,0,0,"19,086",466,Provisional,,,,
201912,303891010,"Fish; frozen, alfonsino, whole",KGM,"54,872","8,233",0,0,"54,872","8,233",Provisional,,,,
201912,303891013,"Fish; frozen, barracouta, whole",KGM,"108,567","66,820",0,0,"108,567","66,820",Provisional,,,,
201912,303891015,"Fish; frozen, bluenose, whole",KGM,"252,624","21,967",0,0,"252,624","21,967",Provisional,,,,
201912,303891025,"Fish; frozen, gurnard, whole",KGM,"73,460","27,909",0,0,"73,460","27,909",Provisional,,,,
201912,303891029,"Fish; frozen, John dory, whole",KGM,"21,046","1,390",0,0,"21,046","1,390",Provisional,,,,
201912,303891031,"Fish; frozen, kahawai, whole",KGM,"209,098","121,500",0,0,"209,098","121,500",Provisional,,,,
201912,303891035,"Fish; frozen, ling, whole",KGM,"15,075","1,000",0,0,"15,075","1,000",Provisional,,,,
201912,303891043,"Fish; frozen, whole",KGM,"3,201,902","358,872",0,0,"3,201,902","358,872",Provisional,,,,
201912,303891051,"Fish; frozen, sea perch, whole",KGM,"50,307","25,780",0,0,"50,307","25,780",Provisional,,,,
201912,303891053,"Fish; frozen, snapper, whole",KGM,"174,036","18,272",0,0,"174,036","18,272",Provisional,,,,
201912,303891055,"Fish; frozen, tarakihi, whole",KGM,"12,801","6,140",0,0,"12,801","6,140",Provisional,,,,
201912,303891057,"Fish; frozen, trevally, whole",KGM,"282,170","72,890",0,0,"282,170","72,890",Provisional,,,,
201912,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"128,164","78,230",0,0,"128,164","78,230",Provisional,,,,
201912,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"898,153","423,030",0,0,"898,153","423,030",Provisional,,,,
201912,303892015,"Fish; frozen, bluenose, headed and gutted",KGM,"1,299",224,0,0,"1,299",224,Provisional,,,,
201912,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"50,561","15,800",0,0,"50,561","15,800",Provisional,,,,
201912,303892023,"Fish; frozen, groper, headed and gutted",KGM,99,17,0,0,99,17,Provisional,,,,
201912,303892025,"Fish; frozen, gurnard, headed and gutted",KGM,271,80,0,0,271,80,Provisional,,,,
201912,303892033,"Fish; frozen, leatherjacket, headed and gutted",KGM,"18,023","5,730",0,0,"18,023","5,730",Provisional,,,,
201912,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,208,607","169,833",0,0,"1,208,607","169,833",Provisional,,,,
201912,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"28,433","7,687",0,0,"28,433","7,687",Provisional,,,,
201912,303892043,"Fish; frozen, orange roughy, headed and gutted",KGM,"164,069","19,954",0,0,"164,069","19,954",Provisional,,,,
201912,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"334,574","80,878",0,0,"334,574","80,878",Provisional,,,,
201912,303892053,"Fish; frozen, snapper, headed and gutted",KGM,840,600,0,0,840,600,Provisional,,,,
201912,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"290,014","57,845",0,0,"290,014","57,845",Provisional,,,,
201912,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"310,791","33,690",0,0,"310,791","33,690",Provisional,,,,
201912,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"25,686","12,636",0,0,"25,686","12,636",Provisional,,,,
201912,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,228,828","121,522",0,0,"1,228,828","121,522",Provisional,,,,
201912,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"62,276","31,320",0,0,"62,276","31,320",Provisional,,,,
201912,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"21,169","1,100",0,0,"21,169","1,100",Provisional,,,,
201912,303899018,"Fish; frozen, blue cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"20,049","1,620",0,0,"20,049","1,620",Provisional,,,,
201912,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"30,848","6,538",0,0,"30,848","6,538",Provisional,,,,
201912,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"105,665","51,513",0,0,"105,665","51,513",Provisional,,,,
201912,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"32,233","11,424",0,0,"32,233","11,424",Provisional,,,,
201912,303899028,"Fish; frozen, John dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,5,5,0,0,5,5,Provisional,,,,
201912,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,192,306","111,778",0,0,"1,192,306","111,778",Provisional,,,,
201912,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"509,981","103,488",0,0,"509,981","103,488",Provisional,,,,
201912,303899054,"Fish; frozen, tarakihi, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,487,126,0,0,487,126,Provisional,,,,
201912,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"339,673","83,726",0,0,"339,673","83,726",Provisional,,,,
201912,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"755,857","133,318",0,0,"755,857","133,318",Provisional,,,,
201912,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"188,058","17,500",0,0,"188,058","17,500",Provisional,,,,
201912,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,978","2,257",0,0,"5,978","2,257",Provisional,,,,
201912,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"40,844","21,005",0,0,"40,844","21,005",Provisional,,,,
201912,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"345,457","45,177",0,0,"345,457","45,177",Provisional,,,,
201912,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"171,141","86,084",0,0,"171,141","86,084",Provisional,,,,
201912,304310000,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",KGM,440,20,0,0,440,20,Provisional,,,,
201912,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"304,449","9,136",0,0,"304,449","9,136",Provisional,,,,
