Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202306,6116101012,"Gloves; (other than work), impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"6,230",23,17,1,"6,247",24,Provisional
202306,6116910012,"Gloves, mittens and mitts; (other than work gloves), of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"310,335","14,319","17,494","1,442","327,829","15,761",Provisional
202306,6116920012,"Gloves, mittens and mitts; (other than work gloves), of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"1,249",96,0,0,"1,249",96,Provisional
202306,6116930012,"Gloves, mittens and mitts; (other than work gloves), of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,327,20,"1,351",141,"1,678",161,Provisional
202306,6116990010,"Gloves; work, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,0,0,222,1,222,1,Provisional
202306,6117100000,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",,"166,002",,"30,163",,"196,165",,Provisional
202306,6117800200,"Ties, bow ties and cravats; knitted or crocheted",,0,,440,,440,,Provisional
202306,6117801500,"Clothing accessories; elastic, knitted or crocheted, n.e.c. in heading no. 6117",,610,,"221,987",,"222,597",,Provisional
202306,6117801919,"Clothing accessories; articles n.e.c. in heading no. 6117, of materials other than rubberised or elastic, knitted or crocheted",,"47,508",,"5,853",,"53,361",,Provisional
202306,6117900000,"Clothing; parts, of garments or of clothing accessories, knitted or crocheted",,0,,312,,312,,Provisional
202306,6201201000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"9,144",232,"42,496",343,"51,640",575,Provisional
202306,6201202000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"1,200",12,"7,498",237,"8,698",249,Provisional
202306,6201301000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"2,291",6,"4,730",19,"7,021",25,Provisional
202306,6201302000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"8,773",23,"8,773",23,Provisional
202306,6201401000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,78,4,"89,930","1,261","90,008","1,265",Provisional
202306,6201402000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"206,386","1,294","233,828","2,244","440,214","3,538",Provisional
202306,6201901000,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,"2,885",89,"25,917",981,"28,802","1,070",Provisional
202306,6201902000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar; men's or boys', of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"10,908",462,"10,908",462,Provisional
202306,6202201000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"1,579",3,"47,316",35,"48,895",38,Provisional
202306,6202202000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"7,535",14,"7,535",14,Provisional
202306,6202301000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"24,881",57,"24,881",57,Provisional
202306,6202302000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"19,465",44,"19,465",44,Provisional
202306,6202401000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"183,170","4,468","183,170","4,468",Provisional
202306,6202402000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"16,479",77,"227,939","1,196","244,418","1,273",Provisional
202306,6202901000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",NMB,"14,981",117,"19,839",432,"34,820",549,Provisional
202306,6202902000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of textile materials n.e.c. in item no. 6202.9, other than those of heading no. 6204, (not knitted or crocheted)",NMB,0,0,"11,490","2,849","11,490","2,849",Provisional
202306,6203110200,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"59,248",383,"59,248",383,Provisional
202306,6203120200,"Suits; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,0,0,"29,401",450,"29,401",450,Provisional
202306,6203190200,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",NMB,270,1,0,0,270,1,Provisional
202306,6203230200,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,0,0,"3,432",33,"3,432",33,Provisional
202306,6203310200,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,"7,553",45,"393,761","6,454","401,314","6,499",Provisional
202306,6203320200,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",NMB,"1,318",4,"36,935",163,"38,253",167,Provisional
202306,6203330200,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"22,862",447,"297,517","1,334","320,379","1,781",Provisional
202306,6203390200,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",NMB,"24,193",171,"48,623",672,"72,816",843,Provisional
202306,6203410201,"Trousers and breeches; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,56,4,"139,424","5,449","139,480","5,453",Provisional
202306,6203410207,"Shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,774,11,774,11,Provisional
202306,6203420201,"Jeans; men's or boys', of cotton (not knitted or crocheted)",NMB,"22,173",295,"49,408","2,145","71,581","2,440",Provisional
202306,6203420203,Trousers and breeches; men's or boys'; of cotton (not knitted or crocheted),NMB,"7,707",277,"381,422","14,970","389,129","15,247",Provisional
202306,6203420206,Shorts; men's or boys'; of cotton (not knitted or crocheted),NMB,761,39,"40,809","1,947","41,570","1,986",Provisional
202306,6203420209,"Overalls, bib and brace; men's or boys', of cotton (not knitted or crocheted)",NMB,0,0,"10,215",196,"10,215",196,Provisional
202306,6203430201,"Trousers and breeches; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"26,823",712,"121,445","5,145","148,268","5,857",Provisional
202306,6203430205,"Shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"6,384",38,"71,263","2,433","77,647","2,471",Provisional
202306,6203430209,"Overalls, bib and brace; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"41,057","3,169","14,353",779,"55,410","3,948",Provisional
202306,6203490201,"Trousers and breeches; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"279,617","1,168","8,332",152,"287,949","1,320",Provisional
202306,6203490205,"Shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,547,9,"7,244",383,"7,791",392,Provisional
202306,6203490209,"Overalls, bib and brace; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"3,271",24,"2,107",68,"5,378",92,Provisional
202306,6204220000,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,"1,604",62,"1,604",62,Provisional
202306,6204310000,"Jackets; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"5,031",11,"28,264",52,"33,295",63,Provisional
202306,6204320200,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",NMB,"2,002",12,"18,804",78,"20,806",90,Provisional
202306,6204330200,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"28,449",221,"123,909","2,105","152,358","2,326",Provisional
202306,6204390000,"Jackets; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",NMB,"18,666",195,"82,937",835,"101,603","1,030",Provisional
202306,6204410000,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,364,7,"25,914",10,"26,278",17,Provisional
202306,6204420000,"Dresses; women's or girls', of cotton (not knitted or crocheted)",NMB,"7,092",70,"23,352",344,"30,444",414,Provisional
202306,6204430000,"Dresses; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"164,630",526,"278,611","4,076","443,241","4,602",Provisional
202306,6204440000,"Dresses; women's or girls', of artificial fibres (not knitted or crocheted)",NMB,"29,793",55,"18,199",128,"47,992",183,Provisional
202306,6204490000,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",NMB,"45,543",94,"123,841","1,886","169,384","1,980",Provisional
202306,6204510000,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"1,101",10,"20,748",15,"21,849",25,Provisional
202306,6204520200,"Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,"46,140",212,"46,140",212,Provisional
202306,6204530200,"Skirts and divided skirts; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"11,668",169,"29,885",671,"41,553",840,Provisional
202306,6204590200,"Skirts and divided skirts; women's or girls', of textile materials n.e.c. in item no. 6204.5 (not knitted or crocheted)",NMB,"15,922",66,"18,876",267,"34,798",333,Provisional
202306,6204610211,"Trousers and breeches; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"13,030",52,"16,491",34,"29,521",86,Provisional
202306,6204610219,"Jeans; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"1,131",1,"1,131",1,Provisional
202306,6204620201,"Jeans; women's or girls', of cotton (not knitted or crocheted)",NMB,"28,469",346,"61,908","1,294","90,377","1,640",Provisional
202306,6204620205,"Trousers and breeches; women's or girls', of cotton (not knitted or crocheted)",NMB,"4,980",82,"97,586","2,699","102,566","2,781",Provisional
202306,6204620207,"Shorts; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,"12,753",184,"12,753",184,Provisional
202306,6204621900,"Overalls, bib and brace; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,166,3,166,3,Provisional
202306,6204630201,"Trousers and breeches; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"106,085","1,412","180,357","8,543","286,442","9,955",Provisional
202306,6204630203,"Shorts; women's or girls, of synthetic fibres (not knitted or crocheted)",NMB,80,5,"8,794",195,"8,874",200,Provisional
202306,6204631900,"Overalls, bib and brace; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,0,0,"5,819",16,"5,819",16,Provisional
202306,6204690201,"Trousers and breeches; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"10,651",74,"41,018","1,026","51,669","1,100",Provisional
202306,6204690203,"Shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"338,207","1,712","560,108","1,948","898,315","3,660",Provisional
202306,6204690209,"Jeans; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"26,461",198,"27,393",345,"53,854",543,Provisional
202306,6204691900,"Overalls, bib and brace; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,0,0,316,4,316,4,Provisional
202306,6205200200,"Shirts; men's or boys', of cotton, size not exceeding 81cm chest measurement (not knitted or crocheted)",NMB,50,19,922,40,972,59,Provisional
202306,6205201200,"Shirts; men's or boys', of cotton, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"15,590",584,"428,710","18,010","444,300","18,594",Provisional
202306,6205300200,"Shirts; men's or boys', of man-made fibres, size not exceeding 81cm chest measurement (not knitted or crocheted)",NMB,0,0,"24,095",826,"24,095",826,Provisional
202306,6205301200,"Shirts; men's or boys', of man-made fibres, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"4,262",219,"160,110","11,726","164,372","11,945",Provisional
202306,6205901210,"Shirts; men's or boys', of wool or fine animal hair, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,0,0,449,9,449,9,Provisional
202306,6205901219,"Shirts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or man-made fibres), size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"5,930",101,"19,153",630,"25,083",731,Provisional
202306,6206100200,"Blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",NMB,0,0,"7,022",24,"7,022",24,Provisional
202306,6206101200,"Shirts and shirt-blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",NMB,540,2,"17,417",25,"17,957",27,Provisional
