Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202305,7007110501,"Glass; safety glass, toughened (tempered), for use in the assembly of vehicles n.e.c. in item no. 7007.11, exceeding 10,500kg, as determined by the minister",NMB,"7,779","8,109",6,Provisional
202305,7007110901,"Glass; safety glass, toughened (tempered), for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"625,460","681,546","4,575",Provisional
202305,7007111900,"Glass; safety glass, toughened (tempered), for incorporation in aircraft, spacecraft or vessels",MTK,"421,013","436,208","4,216",Provisional
202305,7007190000,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"1,240,319","1,320,262","30,500",Provisional
202305,7007210201,"Glass; safety glass, laminated, for use in the assembly of motor vehicles of heading no. 8703 and other vehicles of heading no. 8704, (of a g.v.w. not exceeding 3,500kg), as may be determined by the minister",NMB,"28,993","29,104",56,Provisional
202305,7007210301,"Glass; safety glass, laminated, for use in the assembly of vehicles of 8702 and 8705, and road tractors of 8701 and vehicles of 8704, (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg), as determined by the minister",NMB,"38,750","52,264",100,Provisional
202305,7007210501,"Glass; safety glass, laminated, for use in the assembly of vehicles n.e.c. in item no. 7007.21, exceeding 10,500kg, as may be determined by the minister",NMB,"4,306","5,425",12,Provisional
202305,7007210901,"Glass; safety glass, laminated, for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"2,043,707","2,167,670","22,016",Provisional
202305,7007211900,"Glass; safety glass, laminated, for incorporation in aircraft, spacecraft or vessels",MTK,"101,990","114,121",136,Provisional
202305,7007290000,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"1,001,182","1,121,107","29,375",Provisional
202305,7008000010,Glass; multiple-walled insulating units of glass; including at least one panel of toughened (tempered) or laminated safety glass; not exceeding 2m2,MTK,"468,380","481,463","2,438",Provisional
202305,7008000015,Glass; multiple-walled insulating units of glass; including at least one panel of toughened (tempered) or laminated safety glass; exceeding 2m2,MTK,"20,905","21,044",237,Provisional
202305,7008000029,Glass; multiple-walled insulating units of glass; not including toughened (tempered) or laminated safety glass; exceeding 2m2,MTK,"11,924","12,637",9,Provisional
202305,7009100200,"Glass mirrors; rear-view mirrors, exterior type, for use in assembly of motor vehicles of 8703 and other vehicles of 8704, (of a g.v.w. not exceeding 3,500kg), as may be determined by the minister",,"2,828","2,971",,Provisional
202305,7009100500,"Glass mirrors; rear-view mirrors, exterior type, for use in the assembly of vehicles n.e.c. in item no. 7009.10, exceeding 10,500kg, as may be determined by the minister",,"11,028","12,350",,Provisional
202305,7009100900,"Glass mirrors; rear-view mirrors for vehicles, exterior type, other than as may be determined by the minister",,"510,236","558,020",,Provisional
202305,7009101900,"Glass mirrors; rear-view mirrors for vehicles, other than exterior type",,"60,206","67,007",,Provisional
202305,7009910000,"Glass mirrors; unframed, excluding rear-view mirrors for vehicles",,"315,098","348,937",,Provisional
202305,7009920000,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",,"1,126,534","1,198,032",,Provisional
202305,7010100000,"Glass; ampoules, of a kind used for the conveyance or packing of goods",,"24,014","26,401",,Provisional
202305,7010200000,"Glass; stoppers, lids and other closures",CEN,"7,153","7,529",18,Provisional
202305,7010901100,"Glass; preserving jars, of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml)",,"1,545","1,596",,Provisional
202305,7010901800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml )",CEN,"115,998","129,569","1,534",Provisional
202305,7010902100,"Glass; preserving jars, used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml) but not exceeding 1 litre (1000 ml)",,"234,916","268,055",,Provisional
202305,7010902500,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml), but less than 500ml",CEN,"586,824","764,632","21,311",Provisional
202305,7010902800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity 500ml or more but not exceeding 1 litre (1000 ml)",CEN,"3,078,070","4,038,253","92,471",Provisional
202305,7010903100,"Glass; preserving jars, used for the conveyance or packing of goods, of a capacity exceeding 0.15 litres (150 ml) but not exceeding 0.33 litres (330 ml)",,"1,249","1,314",,Provisional
202305,7010903511,"Glass; phials, used for the conveyance or packing of goods, of a capacity exceeding 150 ml but less than 200ml",CEN,"4,854","5,296",129,Provisional
202305,7010903519,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass, (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity exceeding 150 ml but less than 200ml",CEN,"826,810","1,505,583","21,103",Provisional
202305,7010903719,"Glass; carboys, bottles, flasks, jars, pots and other glass containers (not phials, ampoules or preserving jars), used for the conveyance or packing of goods, of capacity 200ml or more but not exceeding 250ml",CEN,"247,684","283,151","16,653",Provisional
202305,7010903800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 330 ml",CEN,"2,590,746","3,291,464","121,360",Provisional
202305,7010904911,"Glass; phials, used for the conveyance or packing of goods, of a capacity not exceeding 0.15l (150 ml)",CEN,728,873,2,Provisional
202305,7010904919,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity not exceeding 0.15l (150 ml)",CEN,"440,319","490,940","21,634",Provisional
202305,7011100000,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for electric lighting",,"1,389","1,418",,Provisional
202305,7011900000,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, other than for electric lighting or cathode-ray tubes",,"6,606","6,992",,Provisional
202305,7013100100,"Glassware; glass-ceramics, cups, saucers, plates, whether or not in sets",CEN,"15,723","17,492",77,Provisional
202305,7013100901,"Glassware; glass-ceramics, tumblers",CEN,"7,310","7,899",15,Provisional
202305,7013100902,"Glassware; glass-ceramics, stemmed ware",CEN,"25,193","26,455",60,Provisional
202305,7013100909,"Glassware; glass-ceramics, drinking glasses (other than tumblers, stemmed ware or mugs)",CEN,"26,662","27,823",43,Provisional
202305,7013100911,"Glassware; glass-ceramics, bowls",CEN,"25,440","26,647",239,Provisional
202305,7013100921,"Glassware; glass-ceramics, carafes and decanters",CEN,"1,375","1,727",9,Provisional
202305,7013100925,"Glassware; glass-ceramics, mugs",CEN,"2,305","3,038",1,Provisional
202305,7013100931,"Glassware; glass-ceramics, storage jars",CEN,"129,774","134,454","1,596",Provisional
202305,7013100941,"Glassware; glass-ceramics, vases",CEN,"24,183","25,613",20,Provisional
202305,7013100949,"Glassware; glass-ceramics, (other than drinking glasses, bowls, carafes, decanters, cups, saucers, storage jars or vases)",CEN,"22,407","24,028",101,Provisional
202305,7013220000,"Stemware drinking glasses, of lead crystal",CEN,"9,966","10,840",6,Provisional
202305,7013280010,"Stemware drinking glasses, (not lead crystal or glass-ceramics), containing 14.9% or more but less than 24% by weight of lead monoxide",CEN,423,463,1,Provisional
202305,7013280019,"Stemware drinking glasses, (not glass-ceramics), stemmed ware, n.e.c. in item no. 7013.2",CEN,"619,123","669,589","2,732",Provisional
202305,7013330010,"Glassware; drinking glasses, (not glass-ceramics), tumblers, of lead crystal",CEN,"3,734","3,961",2,Provisional
202305,7013330019,"Glassware; drinking glasses, (not glass-ceramics), of lead crystal, not tumblers or stemmed ware",CEN,"4,334","4,477",18,Provisional
202305,7013370010,"Glassware; drinking glasses, (not lead crystal or glass-ceramics), containing 14.9% or more but less than 24% by weight of lead monoxide, tumblers",CEN,"1,125","1,233",1,Provisional
202305,7013370013,"Glassware; drinking glasses, (not lead crystal or glass-ceramics), containing 14.9% or more but less than 24% by weight of lead monoxide, other than tumblers or stemmed ware",CEN,"6,410","9,506",16,Provisional
202305,7013370017,"Glassware; drinking glasses, (not lead crystal or glass-ceramics), tumblers, n.e.c. in item no. 7013.3",CEN,"497,006","531,896","5,948",Provisional
202305,7013370019,"Glassware; drinking glasses, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.3, (other than tumblers and stemmed ware)",CEN,"340,231","371,591","5,133",Provisional
202305,7013410010,"Glassware; for table or kitchen use, bowls, of lead crystal",CEN,183,191,0,Provisional
202305,7013410013,"Glassware; for table or kitchen use, carafes and decanters, of lead crystal",CEN,"3,266","4,719",9,Provisional
202305,7013410019,"Glassware; for table or kitchen use, (other than drinking glasses, bowls, carafes and decanters), of lead crystal",CEN,"1,540","1,733",8,Provisional
202305,7013420010,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, casseroles, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,"27,781","28,914",51,Provisional
202305,7013420019,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, coffeemakers, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,"24,845","26,323",69,Provisional
202305,7013420021,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to ther minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, bowls, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,"6,443","7,367",15,Provisional
202305,7013420023,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, capacity measures, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,"27,007","30,877",71,Provisional
