Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201908,6111202269,"Babies' articles; of cotton, knitted or crocheted, n.e.c. in item no. 6111.20",NMB,"1,070",68,"20,415","2,406","21,485","2,474",Final,,,,
201908,6111302201,"Cardigans; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"10,769","1,282","10,769","1,282",Final,,,,
201908,6111302211,"Nightgowns or pyjamas; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,607,74,607,74,Final,,,,
201908,6111302225,"Shirts; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"28,565","3,981","28,565","3,981",Final,,,,
201908,6111302231,"Swimwear; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"32,943","1,132","32,943","1,132",Final,,,,
201908,6111302235,"Trousers or shorts; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"3,084",680,"3,084",680,Final,,,,
201908,6111302269,"Babies' articles; of synthetic fibres, n.e.c. in item no. 6111.30, knitted or crocheted",NMB,21,2,"156,104","19,372","156,125","19,374",Final,,,,
201908,6111900110,"Socks, ankle socks and the like; babies', of wool or fine animal hair, knitted or crocheted",NPR,0,0,6,3,6,3,Final,,,,
201908,6111900119,"Socks, ankle-socks and the like; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NPR,38,42,0,0,38,42,Final,,,,
201908,6111902210,"Cardigans; babies', of wool or fine animal hair, knitted or crocheted",NMB,0,0,51,1,51,1,Final,,,,
201908,6111902244,"Babies' garments and clothing accessories; n.e.c. in item no. 6111.90, of wool or fine animal hair, knitted or crocheted",NMB,"7,268",490,"1,626",66,"8,894",556,Final,,,,
201908,6111902267,"Bibs and feeders; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,165,20,165,20,Final,,,,
201908,6111902289,"Babies' garments and clothing accessories; n.e.c. in 6111.90, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,129,5,129,5,Final,,,,
201908,6112110209,"Track suits; of cotton, knitted or crocheted, women's and girls'",NMB,0,0,49,2,49,2,Final,,,,
201908,6112120201,"Track suits; of synthetic fibres, knitted or crocheted, men's and boys'",NMB,0,0,810,14,810,14,Final,,,,
201908,6112120209,"Track suits; of synthetic fibres, knitted or crocheted, women's and girls'",NMB,0,0,"1,240",2,"1,240",2,Final,,,,
201908,6112410200,"Swimwear; women's or girls', of synthetic fibres, knitted or crocheted",NMB,177,3,"41,819","1,516","41,996","1,519",Final,,,,
201908,6112490200,"Swimwear; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",NMB,145,1,537,3,682,4,Final,,,,
201908,6113000029,"Garments; made up of knitted or crocheted fabrics, other than rubberised",NMB,"23,355",287,"1,811",30,"25,166",317,Final,,,,
201908,6114200200,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",NMB,"1,978",24,"45,018","2,928","46,996","2,952",Final,,,,
201908,6114300200,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",NMB,"111,498","2,811","117,468","6,678","228,966","9,489",Final,,,,
201908,6114900210,"Garments; of wool or fine animal hair, knitted or crocheted, n.e.c. in chapter 61",NMB,"49,143",545,"42,455","1,316","91,598","1,861",Final,,,,
201908,6114900219,"Garments; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",NMB,"17,635",125,"29,699","1,421","47,334","1,546",Final,,,,
201908,6115100100,"Hosiery; graduated compression hosiery, panty hose and tights, knitted or crocheted",NMB,0,0,59,1,59,1,Final,,,,
201908,6115101500,"Hosiery; graduated compression hosiery, women's full-length stockings, not wholly or principally of man-made fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,0,0,197,5,197,5,Final,,,,
201908,6115101900,"Hosiery; graduated compression hosiery, women's knee-length hosiery, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,209,16,96,6,305,22,Final,,,,
201908,6115105919,"Hosiery; graduated compression hosiery, women's and girls', of synthetic fibres, knitted or crocheted (excluding panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,162,14,153,72,315,86,Final,,,,
201908,6115106915,"Hosiery; graduated compression hosiery, men's and boys', half and three-quarter socks, of cotton, knitted or crocheted",NPR,0,0,58,12,58,12,Final,,,,
201908,6115107929,"Hosiery; graduated compression hosiery, men's and boys', (other than half and three-quarter socks), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NPR,"42,161","3,893",0,0,"42,161","3,893",Final,,,,
201908,6115210000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NMB,"10,287","2,797","38,919","11,394","49,206","14,191",Final,,,,
201908,6115220000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",NMB,"1,846",309,559,420,"2,405",729,Final,,,,
201908,6115290000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",NMB,"23,446","1,573",165,3,"23,611","1,576",Final,,,,
201908,6115300100,"Hosiery; women's, elastic stockings (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",,0,,142,,142,,Final,,,,
201908,6115302900,"Hosiery; women's knee-length hosiery (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,266,5,0,0,266,5,Final,,,,
201908,6115940100,"Hosiery; footwear without applied soles (other than of graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"1,390",34,313,11,"1,703",45,Final,,,,
201908,6115940900,"Hosiery; women's and girls', of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"157,071","15,108","32,791","5,272","189,862","20,380",Final,,,,
201908,6115941900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"6,352",341,"8,638","1,453","14,990","1,794",Final,,,,
201908,6115942900,"Hosiery; men's and boys', of wool or fine animal hair, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,0,0,"20,390","3,121","20,390","3,121",Final,,,,
201908,6115950100,"Hosiery; footwear without applied soles (other than of graduated compression type), of cotton, knitted or crocheted",NPR,"5,841","1,109",0,0,"5,841","1,109",Final,,,,
201908,6115950900,"Hosiery; women's and girls', of cotton, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"34,371","8,713","14,339","2,708","48,710","11,421",Final,,,,
201908,6115951900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of cotton, knitted or crocheted",NPR,804,125,"3,667",835,"4,471",960,Final,,,,
201908,6115952900,"Hosiery; men's and boys', of cotton, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"8,749",318,"12,797","2,539","21,546","2,857",Final,,,,
201908,6115960100,"Hosiery; footwear without applied soles (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,0,0,715,173,715,173,Final,,,,
201908,6115960900,"Hosiery; women's and girls', of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"29,130","2,993","3,196",750,"32,326","3,743",Final,,,,
201908,6115961900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,23,8,"1,198",51,"1,221",59,Final,,,,
201908,6115962900,"Hosiery; men's and boys', of synthetic fibres, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,71,89,"31,655","4,064","31,726","4,153",Final,,,,
201908,6115991210,"Hosiery; women's and girls', n.e.c. in heading no. 6115, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted (excluding graduated compression hosiery)",NPR,"5,647",526,475,275,"6,122",801,Final,,,,
201908,6115992910,"Hosiery; men's and boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"3,119",275,45,82,"3,164",357,Final,,,,
201908,6116101001,"Gloves; work, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"7,212",610,"16,342","3,649","23,554","4,259",Final,,,,
201908,6116101009,"Gloves; (other than work), impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"8,413",636,"4,278",370,"12,691","1,006",Final,,,,
201908,6116102009,"Mittens and mitts; (other than work), of wool or fine animal hair, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"1,789",175,"7,568",808,"9,357",983,Final,,,,
201908,6116910009,"Gloves, mittens and mitts; (other than work gloves), of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",NPR,"25,995","1,810","9,557",769,"35,552","2,579",Final,,,,
201908,6116920001,"Gloves; work, of cotton, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",NPR,0,0,175,155,175,155,Final,,,,
201908,6116920009,"Gloves, mittens and mitts; (other than work gloves), of cotton, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",NPR,98,2,0,0,98,2,Final,,,,
201908,6116930001,"Gloves; work, of synthetic fibres, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",NPR,0,0,563,908,563,908,Final,,,,
201908,6116930009,"Gloves, mittens and mitts; (other than work gloves), of synthetic fibres, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",NPR,67,20,"8,463","1,172","8,530","1,192",Final,,,,
201908,6116990009,"Gloves, mittens and mitts; (other than work gloves), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), (other than impregnated, coated or covered with plastics or rubber)",NPR,0,0,"2,433",500,"2,433",500,Final,,,,
201908,6117100000,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",,"33,097",,"27,908",,"61,005",,Final,,,,
201908,6117800200,"Ties, bow ties and cravats; knitted or crocheted",,0,,401,,401,,Final,,,,
201908,6117801500,"Clothing accessories; elastic, knitted or crocheted, n.e.c. in heading no. 6117",,"4,668",,"2,491",,"7,159",,Final,,,,
201908,6117801919,"Clothing accessories; articles n.e.c. in heading no. 6117, of materials other than rubberised or elastic, knitted or crocheted",,"7,197",,"4,634",,"11,831",,Final,,,,
201908,6117900000,"Clothing; parts, of garments or of clothing accessories, knitted or crocheted",,133,,"1,285",,"1,418",,Final,,,,
201908,6201110200,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"11,912",40,"2,140",15,"14,052",55,Final,,,,
201908,6201120200,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"16,631",39,"16,631",39,Final,,,,
201908,6201130200,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"7,498",167,"145,221","1,490","152,719","1,657",Final,,,,
201908,6201190200,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,"5,820",39,"10,641",393,"16,461",432,Final,,,,
201908,6201910200,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"1,883",30,"1,883",30,Final,,,,
201908,6201920200,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"46,985",509,"46,985",509,Final,,,,
201908,6201930200,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"6,866",107,"649,702","11,879","656,568","11,986",Final,,,,
201908,6201990200,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar; men's or boys', of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"1,507",10,"1,507",10,Final,,,,
201908,6202110000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"12,025",22,"54,223",43,"66,248",65,Final,,,,
201908,6202120000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"1,351",1,"17,257",45,"18,608",46,Final,,,,
201908,6202130000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,826,31,"180,545","4,000","181,371","4,031",Final,,,,
201908,6202190000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",NMB,"3,352",13,"15,212",50,"18,564",63,Final,,,,
