Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202203,6205200200,"Shirts; men's or boys', of cotton, size not exceeding 81cm chest measurement (not knitted or crocheted)",NMB,0,0,"2,996",237,"2,996",237,Final,,,,
202203,6205201200,"Shirts; men's or boys', of cotton, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"25,286","1,119","453,129","19,807","478,415","20,926",Final,,,,
202203,6205301200,"Shirts; men's or boys', of man-made fibres, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"22,859",987,"170,828","15,925","193,687","16,912",Final,,,,
202203,6205900210,"Shirts; men's or boys', of wool or fine animal hair, size not exceeding 81cm chest measurement (not knitted or crocheted)",NMB,276,6,"1,199",16,"1,475",22,Final,,,,
202203,6205901210,"Shirts; men's or boys', of wool or fine animal hair, size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,0,0,"16,535",298,"16,535",298,Final,,,,
202203,6205901219,"Shirts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or man-made fibres), size exceeding 81cm chest measurement (not knitted or crocheted)",NMB,"10,508",383,"20,778",797,"31,286","1,180",Final,,,,
202203,6206100200,"Blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",NMB,"13,146",79,"19,184",130,"32,330",209,Final,,,,
202203,6206101200,"Shirts and shirt-blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",NMB,"2,520",12,"23,565",245,"26,085",257,Final,,,,
202203,6206200800,Shirts and shirt blouses; women's or girls' of wool or fine animal hair (not knitted or crocheted),NMB,"1,196",12,"2,192",14,"3,388",26,Final,,,,
202203,6206300200,"Blouses; women's or girls', of cotton (not knitted or crocheted)",NMB,"2,021",33,"16,908",95,"18,929",128,Final,,,,
202203,6206301200,"Shirts and shirt-blouses; women's or girls', of cotton (not knitted or crocheted)",NMB,"22,701",516,"75,889","2,245","98,590","2,761",Final,,,,
202203,6206400200,"Blouses; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"15,812",264,"30,904",671,"46,716",935,Final,,,,
202203,6206401200,"Shirts and shirt-blouses; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"15,418",794,"94,472","3,101","109,890","3,895",Final,,,,
202203,6206900200,"Blouses; women's or girls', of textile materials n.e.c. in heading no. 6206 (not knitted or crocheted)",NMB,"26,643",912,"35,646",778,"62,289","1,690",Final,,,,
202203,6206901200,"Shirts and shirt-blouses; women's or girls', of textile materials n.e.c. in heading no. 6206 (not knitted or crocheted)",NMB,"33,187","1,027","141,726","3,296","174,913","4,323",Final,,,,
202203,6207190200,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",NMB,0,0,"118,570","13,358","118,570","13,358",Final,,,,
202203,6207910200,"Bathrobes, dressing gowns and similar articles; men's or boys', of cotton (not knitted or crocheted)",NMB,0,0,"7,154",63,"7,154",63,Final,,,,
202203,6207911200,"Singlets and other vests; men's or boys', of cotton (not knitted or crocheted)",NMB,0,0,612,8,612,8,Final,,,,
202203,6207990210,"Bathrobes, dressing gowns and similar articles; men's or boys', of man-made fibres (not knitted or crocheted)",NMB,0,0,324,7,324,7,Final,,,,
202203,6207990219,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",NMB,0,0,35,1,35,1,Final,,,,
202203,6207991810,"Singlets and other vests; men's or boys', of man-made fibres (not knitted or crocheted)",NMB,"1,184",237,"2,717",547,"3,901",784,Final,,,,
202203,6207991819,"Singlets and other vests; men's or boys', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",NMB,"5,085",117,"148,275","3,616","153,360","3,733",Final,,,,
202203,6208110200,"Slips and petticoats; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,0,0,"4,747",271,"4,747",271,Final,,,,
202203,6208190200,"Slips and petticoats; women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",NMB,597,6,541,16,"1,138",22,Final,,,,
202203,6208210200,"Nightdresses and pyjamas; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,"5,743",159,"5,743",159,Final,,,,
202203,6208220200,"Nightdresses and pyjamas; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,0,0,"1,525",23,"1,525",23,Final,,,,
202203,6208290200,"Nightdresses and pyjamas; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",NMB,143,4,"16,668",380,"16,811",384,Final,,,,
202203,6208910100,"Bathrobes, dressing gowns and similar articles; women's or girls', of cotton (not knitted or crocheted)",NMB,121,1,"1,647",34,"1,768",35,Final,,,,
202203,6208911210,"Singlets and other vests, briefs, panties and negligees; women's or girls', of cotton (not knitted or crocheted)",NMB,"1,913",2,90,10,"2,003",12,Final,,,,
202203,6208920100,"Bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"1,116",11,"3,509",221,"4,625",232,Final,,,,
202203,6208921210,"Singlets and other vests, briefs, nighties and negligees; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"1,753",11,"9,117",614,"10,870",625,Final,,,,
202203,6208990100,"Bathrobes, dressing gowns and similar articles; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",NMB,"3,081",27,353,8,"3,434",35,Final,,,,
202203,6208991210,"Singlets and other vests, briefs, nighties and negligees; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",NMB,"3,761",41,"7,368",187,"11,129",228,Final,,,,
202203,6209200010,"Coats or jackets; babies', of cotton (not knitted or crocheted)",NMB,545,8,"4,698",152,"5,243",160,Final,,,,
202203,6209200015,"Dresses or gowns; babies', of cotton (not knitted or crocheted)",NMB,282,10,"37,749","1,404","38,031","1,414",Final,,,,
202203,6209200023,"Bibs and feeders; babies', of cotton (not knitted or crocheted)",NMB,128,8,"1,108",112,"1,236",120,Final,,,,
202203,6209200029,Babies' garments and clothing accessories; of cotton (not knitted or crocheted) n.e.c. in item no. 6209.2,NMB,300,5,"29,973","1,608","30,273","1,613",Final,,,,
202203,6209900029,"Babies' garments and clothing accessories; of wool or fine animal hair (not knitted or crocheted), n.e.c. in item no. 6209.90",NMB,0,0,"25,869","1,130","25,869","1,130",Final,,,,
202203,6210100200,Garments; of felt or non-wovens (not knitted or crocheted),NMB,"4,724","1,136","6,941",307,"11,665","1,443",Final,,,,
202203,6210200510,"Garments; anoraks (including ski jackets), men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",NMB,"6,484",314,0,0,"6,484",314,Final,,,,
202203,6210400010,"Garments; men's or boys', n.e.c. in item no. 6210.2, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",NMB,"9,294",214,"12,509",282,"21,803",496,Final,,,,
202203,6210500220,"Garments; women's or girls', n.e.c. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",NMB,502,2,0,0,502,2,Final,,,,
202203,6211110201,"Swimwear; men's or boys', of man-made fibres (not knitted or crocheted)",NMB,0,0,"2,311",4,"2,311",4,Final,,,,
202203,6211110209,"Swimwear; men's or boys', of other than man-made fibres (not knitted or crocheted)",NMB,0,0,84,8,84,8,Final,,,,
202203,6211120001,"Swimwear; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"4,649",442,"3,673",64,"8,322",506,Final,,,,
202203,6211120009,"Swimwear; women's or girls', of other than man-made fibres (not knitted or crocheted)",NMB,0,0,"3,362",76,"3,362",76,Final,,,,
202203,6211320200,"Track suits and other garments n.e.c.; men's or boys', of cotton (not knitted or crocheted)",NMB,"113,140","1,554","166,464","12,881","279,604","14,435",Final,,,,
202203,6211330200,"Track suits and other garments n.e.c.; men's or boys', of man-made fibres (not knitted or crocheted)",NMB,"184,756",985,"106,155","6,637","290,911","7,622",Final,,,,
202203,6211390010,"Track suits and other garments; n.e.c. in chapter 62, men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,"3,172",16,"17,913",628,"21,085",644,Final,,,,
202203,6211390019,"Track-suits and other garments; n.e.c. in chapter 62, men's or boys', of textile materials other than wool or fine animal hair, cotton or man-made fibres (not knitted or crocheted)",NMB,0,0,"59,332","1,488","59,332","1,488",Final,,,,
202203,6211420000,"Track suits and other garments n.e.c.; women's or girls', of cotton (not knitted or crocheted)",NMB,"77,948","1,063","660,699","10,817","738,647","11,880",Final,,,,
202203,6211430000,"Track suits and other garments n.e.c.; women's or girls', of man-made fibres (not knitted or crocheted)",NMB,"105,200","1,880","238,781","13,776","343,981","15,656",Final,,,,
202203,6211491000,"Track suits and other garments n.e.c.; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"3,056",27,"4,409",64,"7,465",91,Final,,,,
202203,6211499000,"Track suits and other garments n.e.c.; women's or girls', made of textile materials other than cotton, man-made fibres, and wool or fine animal hair (not knitted or crocheted)",NMB,"4,575","1,281","121,356","4,482","125,931","5,763",Final,,,,
202203,6212100200,Brassieres; whether or not knitted or crocheted,NMB,"7,431",236,"574,528","50,220","581,959","50,456",Final,,,,
202203,6212300200,Corselettes; whether or not knitted or crocheted,NMB,0,0,379,6,379,6,Final,,,,
202203,6212900200,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",NMB,262,20,"2,042",146,"2,304",166,Final,,,,
202203,6212901100,"Apparel and clothing accessories; made up shoulder straps, of brassieres, girdles, corsets, braces, suspenders, garters and similar articles, whether or not knitted or crocheted",,45,,0,,45,,Final,,,,
202203,6213200000,Handkerchiefs; of cotton (not knitted or crocheted),NMB,0,0,52,14,52,14,Final,,,,
202203,6213900010,Handkerchiefs; of silk or silk waste (not knitted or crocheted),NMB,723,85,"11,103","1,369","11,826","1,454",Final,,,,
202203,6214100000,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",NMB,"5,751",5,"11,846",46,"17,597",51,Final,,,,
202203,6214200000,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",NMB,"8,175",148,"18,928",153,"27,103",301,Final,,,,
202203,6214300000,"Shawls, scarves, mufflers, mantillas, veils and the like; of synthetic fibres (not knitted or crocheted)",NMB,529,13,919,91,"1,448",104,Final,,,,
202203,6214400000,"Shawls, scarves, mufflers, mantillas, veils and the like; of artificial fibres (not knitted or crocheted)",NMB,"1,477",190,"2,436",16,"3,913",206,Final,,,,
202203,6214900000,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",NMB,"2,708",4,983,20,"3,691",24,Final,,,,
202203,6215100200,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",NMB,"8,035",636,"38,630","3,119","46,665","3,755",Final,,,,
202203,6215200200,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",NMB,297,20,674,110,971,130,Final,,,,
202203,6215900200,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",NMB,633,11,0,0,633,11,Final,,,,
202203,6216000002,"Gloves, mittens and mitts; ski, (not knitted or crocheted)",NPR,"11,943","1,433",299,30,"12,242","1,463",Final,,,,
202203,6216000009,"Gloves, mittens and mitts; work (not knitted or crocheted)",NPR,390,6,0,0,390,6,Final,,,,
202203,6216000019,"Gloves, mittens and mitts; (for other than skiing, motorcycling or work), (not knitted or crocheted)",NPR,"12,299","3,313","1,468",144,"13,767","3,457",Final,,,,
202203,6217100009,"Clothing accessories; other than shoulder pads and those included in heading no. 6212, (not knitted or crocheted)",,"14,455",,"5,612",,"20,067",,Final,,,,
202203,6301100000,Blankets; electric,NMB,0,0,400,4,400,4,Final,,,,
202203,6301200201,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area not exceeding 1m2",NMB,86,1,"2,657",2,"2,743",3,Final,,,,
202203,6301200209,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area exceeding 1m2",NMB,"80,005",460,738,56,"80,743",516,Final,,,,
202203,6301200800,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"84,999",839,"2,034",155,"87,033",994,Final,,,,
202203,6301300201,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area not exceeding 1m2",NMB,0,0,457,25,457,25,Final,,,,
202203,6301300209,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area exceeding 1m2",NMB,416,5,"4,110",205,"4,526",210,Final,,,,
202203,6301300800,"Blankets (other than electric) and travelling rugs; of cotton, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"13,764",137,"10,667",400,"24,431",537,Final,,,,
202203,6301400201,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area not exceeding 1m2",NMB,"1,616",4,"1,286",64,"2,902",68,Final,,,,
202203,6301400209,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area exceeding 1m2",NMB,0,0,802,63,802,63,Final,,,,
202203,6301400800,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"5,084","1,720","45,813","3,432","50,897","5,152",Final,,,,
202203,6301900201,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), knitted or crocheted, of an area not exceeding 1 m2",NMB,171,2,0,0,171,2,Final,,,,
202203,6301900800,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), (other than knitted or crocheted), of an area exceeding 1m2",NMB,0,0,"5,483",297,"5,483",297,Final,,,,
202203,6302100000,Bed linen; knitted or crocheted,NMB,0,0,423,22,423,22,Final,,,,
202203,6302210100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton, printed, not knitted or crocheted",NMB,400,10,"40,917",518,"41,317",528,Final,,,,
